locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
"unit 10a, orofino creek",united states,idaho,,46.476014,-116.254862,no,Low(43),,"46.476014,-116.254862,OROFINO CREEK|Unavailable|Unavailable|Low(43),46.479347,-116.25514,OROFINO|ID:ppl:4996@PPL|Unavailable|Low(38)",d9e6d5c5-0a2a-4108-8a30-e980deaaae7b
horse creek,united states,idaho,,44.089073,-113.244732,no,High(86),,"44.089073,-113.244732,HORSE CREEK|Unavailable|Unavailable|High(86),43.936304,-114.20144,HORSE CREEK|Unavailable|Unavailable|High(86),44.204901,-115.513161,HORSE CREEK|Unavailable|Unavailable|High(86),44.713246,-114.792589,HORSE CREEK|Unavailable|Unavailable|High(86),44.497689,-112.352499,HORSE CREEK|Unavailable|Unavailable|High(86),43.134918,-111.872183,HORSE CREEK|Unavailable|Unavailable|High(86),42.814044,-117.022358,HORSE CREEK|Unavailable|Unavailable|High(86),42.071046,-111.135195,HORSE CREEK|Unavailable|Unavailable|High(86),43.878518,-114.671454,HORSE CREEK|Unavailable|Unavailable|High(86),43.248252,-111.750513,HORSE CREEK|Unavailable|Unavailable|High(86),46.327143,-114.647883,HORSE CREEK|Unavailable|Unavailable|High(86),42.002968,-114.486141,HORSE CREEK|Unavailable|Unavailable|High(86),45.990746,-115.287346,HORSE CREEK|Unavailable|Unavailable|High(86),42.016857,-114.443918,HORSE CREEK|Unavailable|Unavailable|High(86),42.814044,-117.022358,HORSE CREEK|Unavailable|Unavailable|High(86),42.002968,-114.486141,HORSE CREEK|Unavailable|Unavailable|High(86),43.402139,-111.443006,HORSE CREEK|Unavailable|Unavailable|High(86),42.793538,-111.076599,HORSE CREEK|Unavailable|Unavailable|High(86),43.935474,-111.143834,HORSE CREEK|Unavailable|Unavailable|High(86),45.395193,-114.733153,HORSE CREEK|Unavailable|Unavailable|High(86),44.428799,-112.667225,HORSE CREEK|Unavailable|Unavailable|High(86)",e1fe71fa-2675-4f61-bfd1-544d29db17da
"unit 6-6, canyon creek",united states,idaho,,47.27991,-116.516554,no,Low(42),,"47.27991,-116.516554,CANYON CREEK|Unavailable|Unavailable|Low(42),47.000465,-115.651264,CANYON CREEK|Unavailable|Unavailable|Low(42),45.887696,-114.613986,CANYON CREEK|Unavailable|Unavailable|Low(42),44.172127,-115.243986,CANYON CREEK|Unavailable|Unavailable|Low(42),48.371028,-116.814089,CANYON CREEK|Unavailable|Unavailable|Low(42),47.47215,-115.915994,CANYON CREEK|Unavailable|Unavailable|Low(42),43.913504,-115.953448,CANYON CREEK|Unavailable|Unavailable|Low(42),45.527136,-115.014275,CANYON CREEK|Unavailable|Unavailable|Low(42),44.809633,-114.979542,CANYON CREEK|Unavailable|Unavailable|Low(42),43.319917,-111.777182,CANYON CREEK|Unavailable|Unavailable|Low(42),48.025739,-116.446027,CANYON CREEK|Unavailable|Unavailable|Low(42),47.697413,-116.37879,CANYON CREEK|Unavailable|Unavailable|Low(42),46.641305,-115.2893,CANYON CREEK|Unavailable|Unavailable|Low(42),47.618807,-116.261838,CANYON CREEK|Unavailable|Unavailable|Low(42),47.23492,-116.022935,CANYON CREEK|Unavailable|Unavailable|Low(42),46.556848,-116.254308,CANYON CREEK|Unavailable|Unavailable|Low(42),44.627662,-117.112954,CANYON CREEK|Unavailable|Unavailable|Low(42),46.210743,-115.542356,CANYON CREEK|Unavailable|Unavailable|Low(42),42.988504,-115.96287,CANYON CREEK|Unavailable|Unavailable|Low(42),44.69159,-113.367536,CANYON CREEK|Unavailable|Unavailable|Low(42),44.565478,-111.281894,CANYON CREEK|Unavailable|Unavailable|Low(42),43.916858,-111.462732,CANYON CREEK|Unavailable|Unavailable|Low(42),45.389637,-114.804544,CANYON CREEK|Unavailable|Unavailable|Low(42),45.122691,-114.931211,CANYON CREEK|Unavailable|Unavailable|Low(42),44.568522,-114.847311,CANYON CREEK|Unavailable|Unavailable|Low(42),47.575193,-116.412674,CANYON|Unavailable|Unavailable|Low(36)",f1013d2d-6b6e-41fd-bcb4-962083dc865e
"unit 30, chiricahua",united states,arizona,,31.592321,-109.240617,no,Low(40),,"31.592321,-109.240617,CHIRICAHUA|Unavailable|Unavailable|Low(40)",f365f4f7-f4f7-4a37-b120-6398f2538b5e
"unit 11, deer creek",united states,idaho,,43.463785,-115.297303,no,Low(40),,"43.463785,-115.297303,DEER CREEK|Unavailable|Unavailable|Low(40),43.623514,-113.705027,DEER CREEK|Unavailable|Unavailable|Low(40),43.129342,-115.283407,DEER CREEK|Unavailable|Unavailable|Low(40),43.374084,-111.253834,DEER CREEK|Unavailable|Unavailable|Low(40),44.38683,-116.881277,DEER CREEK|Unavailable|Unavailable|Low(40),44.567669,-116.144301,DEER CREEK|Unavailable|Unavailable|Low(40),44.049358,-114.46145,DEER CREEK|Unavailable|Unavailable|Low(40),44.092115,-116.031789,DEER CREEK|Unavailable|Unavailable|Low(40),43.477693,-111.731906,DEER CREEK|Unavailable|Unavailable|Low(40),42.837937,-116.815961,DEER CREEK|Unavailable|Unavailable|Low(40),42.574363,-112.025794,DEER CREEK|Unavailable|Unavailable|Low(40),43.155456,-114.973121,DEER CREEK|Unavailable|Unavailable|Low(40),42.328247,-114.275861,DEER CREEK|Unavailable|Unavailable|Low(40),42.958255,-111.033268,DEER CREEK|Unavailable|Unavailable|Low(40),42.08214,-115.15811,DEER CREEK|Unavailable|Unavailable|Low(40),45.9996,-116.694866,DEER CREEK|Unavailable|Unavailable|Low(40),44.677383,-116.691825,DEER CREEK|Unavailable|Unavailable|Low(40),44.508773,-116.73294,DEER CREEK|Unavailable|Unavailable|Low(40),48.801888,-116.150474,DEER CREEK|Unavailable|Unavailable|Low(40),42.584095,-111.134093,DEER CREEK|Unavailable|Unavailable|Low(40),44.508807,-113.29725,DEER CREEK|Unavailable|Unavailable|Low(40),43.554073,-114.34227,DEER CREEK|Unavailable|Unavailable|Low(40),43.862116,-115.823443,DEER CREEK|Unavailable|Unavailable|Low(40),43.320458,-114.646723,DEER CREEK|Unavailable|Unavailable|Low(40),43.425172,-115.592035,DEER CREEK|Unavailable|Unavailable|Low(40),44.992936,-116.621534,DEER CREEK|Unavailable|Unavailable|Low(40),45.082134,-115.122606,DEER CREEK|Unavailable|Unavailable|Low(40),44.692143,-113.149748,DEER CREEK|Unavailable|Unavailable|Low(40),44.792703,-113.777,DEER CREEK|Unavailable|Unavailable|Low(40),47.962421,-116.112122,DEER CREEK|Unavailable|Unavailable|Low(40),48.352712,-116.177398,DEER CREEK|Unavailable|Unavailable|Low(40),46.807681,-116.169317,DEER CREEK|Unavailable|Unavailable|Low(40),47.57576,-115.931831,DEER CREEK|Unavailable|Unavailable|Low(40)",a3332135-9725-4901-9f92-0430021a17fd
black pine mts,united states,idaho,,42.072418,-112.980266,no,Low(40),,"42.072418,-112.980266,BLACK PINE|Unavailable|Unavailable|Low(40),43.484062,-115.312026,PINE|Unavailable|Unavailable|Low(34)",8d14a541-3a40-44c1-84ff-f68bac577938
"unit 73a, n of water of canyon",united states,idaho,,47.575193,-116.412674,no,Low(36),,"47.575193,-116.412674,CANYON|Unavailable|Unavailable|Low(36)",92a5deef-054a-4f1b-bb27-d9541539be59
"unit 27, warm springs",united states,idaho,,43.598527,-111.466064,no,Low(42),,"43.598527,-111.466064,WARM SPRINGS|Unavailable|Unavailable|Low(42),44.256852,-112.639996,WARM SPRINGS|Unavailable|Unavailable|Low(42),42.070435,-116.090954,WARM SPRINGS|Unavailable|Unavailable|Low(42),42.547136,-112.898324,WARM SPRINGS|Unavailable|Unavailable|Low(42),44.941823,-116.836547,WARM SPRINGS|Unavailable|Unavailable|Low(42),43.97658,-113.831145,WARM SPRINGS|Unavailable|Unavailable|Low(42),44.612143,-113.364478,WARM SPRINGS|Unavailable|Unavailable|Low(42),45.856027,-114.938998,WARM SPRINGS|Unavailable|Unavailable|Low(42),42.910098,-111.5565,WARM SPRING|Unavailable|Unavailable|Low(28),42.938341,-112.001924,WARM SPRING|Unavailable|Unavailable|Low(28),43.001842,-115.125078,WARM SPRING|Unavailable|Unavailable|Low(28),44.381867,-114.088385,WARM SPRING|Unavailable|Unavailable|Low(28),43.037225,-112.003982,WARM SPRING|Unavailable|Unavailable|Low(28),44.951262,-114.705155,WARM SPRING|Unavailable|Unavailable|Low(28),44.965961,-116.204196,WARM SPRING|Unavailable|Unavailable|Low(28),42.742833,-112.576759,WARM SPRING|Unavailable|Unavailable|Low(28),42.61537,-114.465372,WARM SPRING|Unavailable|Unavailable|Low(28),42.22637,-113.779,WARM SPRING|Unavailable|Unavailable|Low(28)",92d29d48-e90f-42dd-8102-0dd4f5a7b4f3
"raft river, one mile canyon",united states,idaho,,42.605466,-113.240554,no,Low(40),,"42.605466,-113.240554,RAFT RIVER|Unavailable|Unavailable|Low(40),42.597132,-113.236109,RAFT RIVER|Unavailable|Unavailable|Low(40),47.575193,-116.412674,CANYON|Unavailable|Unavailable|Low(36)",669ecde5-6fdd-4c61-b6c7-28cd046cdb73
"unit 8a, browns creek",united states,idaho,,45.811568,-115.679856,no,Low(42),,"45.811568,-115.679856,BROWNS CREEK|Unavailable|Unavailable|Low(42),43.855733,-115.188418,BROWNS CREEK|Unavailable|Unavailable|Low(42),43.778785,-115.489541,BROWNS CREEK|Unavailable|Unavailable|Low(42),42.068521,-114.769486,BROWNS CREEK|Unavailable|Unavailable|Low(42),43.677394,-115.687601,BROWNS CREEK|Unavailable|Unavailable|Low(42),46.14488,-116.822369,BROWNS CREEK|Unavailable|Unavailable|Low(42),43.041277,-116.365942,BROWNS CREEK|Unavailable|Unavailable|Low(42),45.834337,-115.937362,BROWNS CREEK|Unavailable|Unavailable|Low(42),42.934064,-115.5598,BROWNS CREEK|Unavailable|Unavailable|Low(42),42.884619,-115.56841,BROWNS CREEK|Unavailable|Unavailable|Low(42)",6a2895c3-8975-43f7-bfcb-e80b93000446
"unit 54, big cedar",united states,idaho,,46.081009,-115.814306,no,Low(39),,"46.081009,-115.814306,BIG CEDAR|Unavailable|Unavailable|Low(39),42.593795,-114.705604,CEDAR|Unavailable|Unavailable|Low(35)",70a16040-14df-4778-a6b0-180262e0aad7
"unit 27, marble creek",united states,idaho,,45.74156,-115.919026,no,Low(42),,"45.74156,-115.919026,MARBLE CREEK|Unavailable|Unavailable|Low(42),47.252699,-116.031824,MARBLE CREEK|Unavailable|Unavailable|Low(42),44.743798,-115.017042,MARBLE CREEK|Unavailable|Unavailable|Low(42),47.250754,-116.020435,MARBLE CREEK|Unavailable|Unavailable|Low(42)",72708c81-f440-4f7e-8dee-0cec9e549297
"unit 4, pine creek",united states,idaho,,44.765189,-114.896205,no,Low(40),,"44.765189,-114.896205,PINE CREEK|Unavailable|Unavailable|Low(40),44.335174,-115.861233,PINE CREEK|Unavailable|Unavailable|Low(40),44.049353,-113.416678,PINE CREEK|Unavailable|Unavailable|Low(40),43.491027,-111.417174,PINE CREEK|Unavailable|Unavailable|Low(40),48.261855,-116.919088,PINE CREEK|Unavailable|Unavailable|Low(40),44.55794,-116.688215,PINE CREEK|Unavailable|Unavailable|Low(40),44.242112,-116.299027,PINE CREEK|Unavailable|Unavailable|Low(40),42.335467,-113.56973,PINE CREEK|Unavailable|Unavailable|Low(40),42.252416,-112.936376,PINE CREEK|Unavailable|Unavailable|Low(40),46.521004,-116.643484,PINE CREEK|Unavailable|Unavailable|Low(40),42.60354,-111.075203,PINE CREEK|Unavailable|Unavailable|Low(40),43.64907,-113.692527,PINE CREEK|Unavailable|Unavailable|Low(40),43.556847,-114.666727,PINE CREEK|Unavailable|Unavailable|Low(40),43.269918,-111.224387,PINE CREEK|Unavailable|Unavailable|Low(40),43.468226,-115.760931,PINE CREEK|Unavailable|Unavailable|Low(40),47.551865,-116.223224,PINE CREEK|Unavailable|Unavailable|Low(40),46.629617,-116.594874,PINE CREEK|Unavailable|Unavailable|Low(40),46.590746,-115.536806,PINE CREEK|Unavailable|Unavailable|Low(40),47.225723,-117.622424,PINE CREEK|Unavailable|Unavailable|Low(40),43.82156,-115.810942,PINE CREEK|Unavailable|Unavailable|Low(40),47.548532,-116.22239,PINE CREEK|Unavailable|Unavailable|Low(40),45.363806,-114.300084,PINE CREEK|Unavailable|Unavailable|Low(40),44.143787,-115.65511,PINE CREEK|Unavailable|Unavailable|Low(40),44.109343,-115.595941,PINE CREEK|Unavailable|Unavailable|Low(40),43.766003,-115.979556,PINE CREEK|Unavailable|Unavailable|Low(40),44.154358,-111.583571,PINE CREEK|Unavailable|Unavailable|Low(40),44.541034,-111.281339,PINE CREEK|Unavailable|Unavailable|Low(40),44.144361,-114.368949,PINE CREEK|Unavailable|Unavailable|Low(40),43.484062,-115.312026,PINE|Unavailable|Unavailable|Low(34)",b13a0f90-3d73-4473-96d8-35836984ffef
"unit 3-2, marie creek",united states,idaho,,47.665742,-116.610739,no,Low(41),,"47.665742,-116.610739,MARIE CREEK|Unavailable|Unavailable|Low(41)",760c6d02-59c4-4691-a40f-34a724efdda1
"unit 5-2, cherry creek",united states,idaho,,45.470166,-116.305968,no,Low(42),,"45.470166,-116.305968,CHERRY CREEK|Unavailable|Unavailable|Low(42),44.285194,-114.526458,CHERRY CREEK|Unavailable|Unavailable|Low(42),43.852962,-114.642841,CHERRY CREEK|Unavailable|Unavailable|Low(42),43.46657,-114.618946,CHERRY CREEK|Unavailable|Unavailable|Low(42),42.562058,-117.087951,CHERRY CREEK|Unavailable|Unavailable|Low(42),47.823517,-116.674914,CHERRY CREEK|Unavailable|Unavailable|Low(42),42.003248,-114.20891,CHERRY CREEK|Unavailable|Unavailable|Low(42),42.098255,-112.228852,CHERRY CREEK|Unavailable|Unavailable|Low(42),42.12563,-115.19854,CHERRY CREEK|Unavailable|Unavailable|Low(42),47.323797,-116.619336,CHERRY CREEK|Unavailable|Unavailable|Low(42),44.989648,-113.568387,CHERRY CREEK|Unavailable|Unavailable|Low(42),45.887099,-116.832646,CHERRY CREEK|Unavailable|Unavailable|Low(42),45.460732,-115.880963,CHERRY CREEK|Unavailable|Unavailable|Low(42),43.71879,-113.541964,CHERRY CREEK|Unavailable|Unavailable|Low(42),42.41464,-112.205799,CHERRY CREEK|Unavailable|Unavailable|Low(42),44.70298,-114.121732,CHERRY CREEK|Unavailable|Unavailable|Low(42),47.777138,-116.275734,Y CREEK|Unavailable|Unavailable|Low(24)",83f8d04c-0ade-4c80-a8f5-18d2d2c0c461
"unit 11, maloney creek",united states,idaho,,46.055434,-116.625978,no,Low(43),,"46.055434,-116.625978,MALONEY CREEK|Unavailable|Unavailable|Low(43),45.306849,-115.695957,MALONEY CREEK|Unavailable|Unavailable|Low(43),47.777138,-116.275734,Y CREEK|Unavailable|Unavailable|Low(24)",1cd0ef6f-0778-40cb-9b06-1f1518f1732d
"unit 1, lamb creek",united states,idaho,,47.437964,-116.669342,no,Low(40),,"47.437964,-116.669342,LAMB CREEK|Unavailable|Unavailable|Low(40),46.940737,-116.358489,LAMB CREEK|Unavailable|Unavailable|Low(40),47.59907,-116.928801,LAMB CREEK|Unavailable|Unavailable|Low(40),48.491307,-116.901874,LAMB CREEK|Unavailable|Unavailable|Low(40),48.516307,-116.927432,LAMB CREEK|Unavailable|Unavailable|Low(40),48.491307,-116.901874,LAMB CREEK|Unavailable|Unavailable|Low(40)",41bffb07-3a12-4c29-adb4-2c51a69151d6
"unit 8, potlatch",united states,idaho,,46.92156,-116.89822,no,Low(39),,"46.92156,-116.89822,POTLATCH|ID:ppl:5013@PPL|Unavailable|Low(39)",2e4ca3eb-2993-4a7f-b58a-0e1f7c50ccd6
"unit 28, panther creek",united states,idaho,,46.262962,-115.703193,no,Low(43),,"46.262962,-115.703193,PANTHER CREEK|Unavailable|Unavailable|Low(43),45.315472,-114.405643,PANTHER CREEK|Unavailable|Unavailable|Low(43)",3440511e-9d53-48fe-9eba-a1cc7906e7ab
"unit 8a, manson butle",united states,idaho,,42.569645,-111.498829,no,Low(36),,"42.569645,-111.498829,MANSON|Unavailable|Unavailable|Low(36)",ff092ac7-a90a-49c4-8ce5-8885efa9e811
"scatter creek; upper mill, ~3 mi e",united states,washington,king county,47.154141,-121.881715,no,Medium(61),,"47.154141,-121.881715,(g1)SCATTER CREEK->snapped to Scatter Creek|Unavailable|Unavailable|Medium(61),47.157043,-121.875636,SCATTER CREEK->snapped to Scatter Creek|Unavailable|Unavailable|Low(55),47.175152,-121.879685,UPPER MILL->snapped to Scatter Creek|Unavailable|Unavailable|Low(43)",8b146a50-85e1-4724-8896-9463ee0cdb54
on beasler ranch; evans creek gmu,united states,oregon,douglas county,45.033732,-122.784535,no,Low(41),,"45.033732,-122.784535,EVANS CREEK|Unavailable|Unavailable|Low(41),42.682094,-121.038879,EVANS CREEK|Unavailable|Unavailable|Low(41),44.092067,-123.460933,EVANS CREEK|Unavailable|Unavailable|Low(41),43.212055,-124.07177,EVANS CREEK|Unavailable|Unavailable|Low(41),44.797639,-119.854172,EVANS CREEK|Unavailable|Unavailable|Low(41),45.528728,-121.578408,EVANS CREEK|Unavailable|Unavailable|Low(41),44.8354,-122.361748,EVANS CREEK|Unavailable|Unavailable|Low(41),42.432621,-123.17672,EVANS CREEK|Unavailable|Unavailable|Low(41),44.382908,-120.658353,EVANS CREEK|Unavailable|Unavailable|Low(41),45.727647,-117.300444,EVANS CREEK|Unavailable|Unavailable|Low(41),45.501536,-117.42268,EVANS|Unavailable|Unavailable|Low(35)",9539fbc0-15fa-46e1-b6df-ca5ba98378f4
"east of chokoloskee, head of allen""s river",united states,florida,,25.81288,-81.362023,no,Low(42),,"25.81288,-81.362023,CHOKOLOSKEE|FL:ppl:3360@PPL|Unavailable|Low(42)",3ae48e9b-fb87-4183-9839-0134431e2c23
peloncillo mountains,united states,new mexico,,32.200082,-109.008946,no,High(95),,"32.200082,-109.008946,PELONCILLO MOUNTAINS|Unavailable|Unavailable|High(95)",6c108ae7-3ac6-4beb-9bfc-b4f9646d0178
"hwy 101, junction hwy 1 las cruces ranch",united states,california,santa barbara,34.538876,-120.23154,no,Low(46),,"34.538876,-120.23154,LAS CRUCES RANCH|Unavailable|Unavailable|Low(46),34.528599,-120.235707,LAS CRUCES|Unavailable|Unavailable|Low(40),34.508044,-120.22904,LAS CRUCES|Unavailable|Unavailable|Low(40)",0bebafdf-dfd6-45a0-992e-2559044bdfff
san marcos pass rd.; 3 mi up on hwy 1,united states,california,santa barbara,34.511661,-119.824585,no,Low(45),,"34.511661,-119.824585,SAN MARCOS PASS|Unavailable|Unavailable|Low(45),34.594991,-119.835417,SAN MARCOS|Unavailable|Unavailable|Low(40)",639de360-a374-4c66-84e6-65849086db07
brownsville,united states,texas,,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",7e178fd4-7354-4666-9fd3-66a06f9de72d
"magdalena, 80 mi sw",united states,new mexico,,33.2921,-108.235232,no,High(85),,"33.2921,-108.235232,Distance SouthWest of MAGDALENA|NM:ppl:14504@PPL@80@225|Unavailable|High(85)",002ff83d-5fb3-43b0-b390-d567c87a57ca
near petrolia,united states,california,humboldt,40.325413,-124.286993,no,Medium(53),,"40.325413,-124.286993,Near PETROLIA|Unavailable|Unavailable|Medium(53)",bc219716-0b11-4481-998d-0019920e44cb
junction city,united states,california,trinity,40.733199,-123.05364,no,High(88),,"40.733199,-123.05364,JUNCTION CITY|Unavailable|Unavailable|High(88)",f9a53b14-cc82-4a28-a7ba-8dbb3dcfa400
petrolia,united states,california,humboldt,40.325413,-124.286993,no,High(83),,"40.325413,-124.286993,PETROLIA|Unavailable|Unavailable|High(83)",139c0a86-3db7-4009-af22-bf7a48320fb3
"laredo, 50 mi n",united states,texas,,28.232562,-99.507542,no,High(82),,"28.232562,-99.507542,Distance North of LAREDO|TX:ppl:22014@PPL@50@0|Unavailable|High(82)",ce52ad2d-606e-429c-ae7a-eb45bbfc8804
chloride,united states,new mexico,,33.338681,-107.677815,no,High(83),,"33.338681,-107.677815,CHLORIDE|Unavailable|Unavailable|High(83)",e3942af4-c3ac-4625-a389-ac1b6cb56250
"pearsall, 26 mi s",united states,texas,,28.51467,-99.095033,no,High(84),,"28.51467,-99.095033,Distance South of PEARSALL|TX:ppl:22310@PPL@26@180|Unavailable|High(84)",50fe4464-ff20-45dc-9712-ade3d9497d38
"catarina, 30 mi s, chupadaro ranch",united states,texas,,28.345548,-99.613379,no,Low(39),,"28.345548,-99.613379,CATARINA|TX:ppl:21499@PPL|Unavailable|Low(39)",b29e3a07-240f-46c4-bd09-afa4a3ae847a
"peloncillo mountains, w. c. miller ranch",united states,new mexico,,32.200082,-109.008946,no,Low(50),,"32.200082,-109.008946,PELONCILLO MOUNTAINS|Unavailable|Unavailable|Low(50),35.200322,-105.963632,MILLER RANCH|Unavailable|Unavailable|Low(42),32.382058,-104.432178,MILLER RANCH|Unavailable|Unavailable|Low(42),33.798942,-108.771732,MILLER RANCH|Unavailable|Unavailable|Low(42),32.016483,-107.893643,MILLER RANCH|Unavailable|Unavailable|Low(42),34.324516,-105.667226,MILLER RANCH|Unavailable|Unavailable|Low(42),33.967851,-105.628043,MILLER RANCH|Unavailable|Unavailable|Low(42),35.901981,-103.209389,MILLER|Unavailable|Unavailable|Low(36),36.770857,-103.108266,MILLER|Unavailable|Unavailable|Low(36),34.325072,-105.666949,MILLER|Unavailable|Unavailable|Low(36),34.924784,-103.971081,WEST|Unavailable|Unavailable|Low(34)",08b480e3-fd5a-46d7-9219-68e2bfffbf3e
"tenino, 15 mi e",united states,washington,,46.856327,-122.535359,no,High(82),,"46.856327,-122.535359,Distance East of TENINO|WA:ppl:23967@PPL@15@90|Unavailable|High(82)",bc327218-1d13-4fae-9109-da89de41e53f
"vancouver island, buttle lake",canada,british columbia,,49.666667,-125.833333,no,Low(46),,"49.666667,-125.833333,VANCOUVER ISLAND|Unavailable|Unavailable|Low(46),49.75,-125.583333,BUTTLE LAKE|Unavailable|Unavailable|Low(41),49.25,-123.133333,VANCOUVER|CAN:muni:444@PPL|Unavailable|Low(40)",5b6a3a8d-6b00-491f-ba35-190f1dd7a067
"tularosa, near; j. r. gillilland ranch",united states,new mexico,,33.073973,-106.018602,no,Low(39),,"33.073973,-106.018602,TULAROSA|NM:ppl:14603@BUILDING|Unavailable|Low(39)",94bb5571-b512-45d7-a775-57cd073301aa
loomis,united states,washington,,46.43621,-124.048216,no,High(81),,"46.43621,-124.048216,LOOMIS|Unavailable|Unavailable|High(81),48.820985,-119.633406,LOOMIS|Unavailable|Unavailable|High(81)",624747c9-d886-4971-ae1c-c49aa03fca43
"selma, 29 mi nw, pine creek",united states,oregon,,42.694825,-124.268213,no,High(85),,"42.694825,-124.268213,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),43.471445,-122.798199,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.202149,-120.865972,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),42.417113,-121.604432,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),42.293244,-120.726682,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),46.324287,-119.080941,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),43.855858,-122.86938,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.801102,-118.551624,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.25852,-123.971737,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),42.760422,-120.771848,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.776936,-118.035331,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.996051,-121.282554,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.961615,-120.889517,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.145507,-118.312974,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.080321,-118.380474,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.788047,-118.335696,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.589607,-121.907451,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.746264,-121.541108,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.311023,-122.902649,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.422422,-119.360579,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.918748,-122.040179,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.244951,-117.298078,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.114118,-119.86141,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.999886,-117.475036,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.411395,-119.901147,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.269671,-117.274089,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.894882,-118.352638,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.154481,-118.976012,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.138288,-119.597128,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.734158,-119.243944,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),44.429159,-120.799638,Distance NorthWest of PINE CREEK|Unavailable|Unavailable|High(85),45.157461,-117.508014,Distance NorthWest of PINE|Unavailable|Unavailable|High(79),42.279002,-123.615901,SELMA|Unavailable|Unavailable|Low(35)",590b15ed-f7ee-4b42-b6bf-7b2d783c9208
colonia garcia,mexico,chihuahua,,29.974991,-108.337291,no,High(89),,"29.974991,-108.337291,COLONIA GARCIA|Unavailable|Unavailable|High(89),29.316316,-107.406229,GARCIA|Unavailable|Unavailable|Low(36),29.974991,-108.337291,GARCIA|Unavailable|Unavailable|Low(36),28.366667,-105.383333,GARCIA|Unavailable|Unavailable|Low(36),26.983333,-105.733333,GARCIA|Unavailable|Unavailable|Low(36),28.35,-105.433333,GARCIA|Unavailable|Unavailable|Low(36)",b213a986-d0a7-49fd-afc9-c056263d07dc
"catarina ranch, 25 mi sw of catarina",united states,texas,,28.088535,-99.905053,no,High(84),,"28.088535,-99.905053,Distance SouthWest of CATARINA|TX:ppl:21499@PPL@25@225|Unavailable|High(84)",36473bd9-7e56-483c-b92a-e3995ed79992
blue,united states,arizona,,33.610055,-109.10674,no,High(79),,"33.610055,-109.10674,BLUE|Unavailable|Unavailable|High(79)",9f774096-88c2-464d-b757-7c9900b2aa67
elwha,united states,washington,,48.060645,-123.594358,no,High(80),,"48.060645,-123.594358,ELWHA|Unavailable|Unavailable|High(80)",45a8dce2-cd15-414e-b243-99afbf25f902
libertad,guatemala,peten,,14.616667,-91.7,no,High(83),,"14.616667,-91.7,LIBERTAD|Unavailable|Unavailable|High(83)",cc302b13-cb7b-46a3-971a-33c0e0716ff6
catemaco,mexico,veracruz,,18.421308,-95.113984,no,High(83),,"18.421308,-95.113984,CATEMACO|Unavailable|Unavailable|High(83)",b8eb9491-cc84-418b-8440-c350fd8eb2f2
gila national forest,united states,new mexico,,33.283343,-108.345706,no,High(96),,"33.283343,-108.345706,GILA NATIONAL FOREST|NM:fedland:2739@FOREST|Unavailable|High(96),32.965903,-108.57672,GILA|Unavailable|Unavailable|Low(34)",90f9fca5-391c-4dc4-a9f9-045e91d2f22e
"edgewood, crows nest pass",canada,british columbia,,49.783333,-118.133333,no,Low(38),,"49.783333,-118.133333,EDGEWOOD|Unavailable|Unavailable|Low(38)",c36d00d1-6c91-485e-b163-6e4903f376d3
