locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
mirador,ecuador,esmeraldas,,-3.042256,-77.959374,no,High(82),,"-3.042256,-77.959374,MIRADOR|Unavailable|Unavailable|High(82),-1.606939,-79.886763,MIRADOR|Unavailable|Unavailable|High(82),0.85,-78.016667,MIRADOR|Unavailable|Unavailable|High(82),-0.016667,-78.516667,MIRADOR|Unavailable|Unavailable|High(82),0.603917,-77.656148,MIRADOR|Unavailable|Unavailable|High(82),-3.533333,-79.7,MIRADOR|Unavailable|Unavailable|High(82),-0.466667,-78.55,MIRADOR|Unavailable|Unavailable|High(82),-0.608677,-79.975952,MIRADOR|Unavailable|Unavailable|High(82),-3.709274,-78.909362,MIRADOR|Unavailable|Unavailable|High(82)",477caf1d-485b-4df0-95dc-a95844ef0791
aragon,ecuador,esmeraldas,,0.601561,-78.8984,yes,,,,d971f31d-cbef-45d0-84b8-3c924a49afb2
recunto el calmeri,ecuador,esmeraldas,,0.688759,-78.661936,yes,,,,eb60b953-1595-4830-9c48-5908fd668123
albuquerque,united states,new mexico,bernalillo county,35.084491,-106.651137,no,High(87),,"35.084491,-106.651137,ALBUQUERQUE|NM:ppl:14390@PPL|Unavailable|High(87)",3003d538-5ff3-494b-a4ad-ccfc8f57dd0f
juanma gomez river,mexico,,,25.452115,-99.35461,no,Low(35),,"25.452115,-99.35461,GOMEZ|Unavailable|Unavailable|Low(35),22.359759,-103.429768,GOMEZ|Unavailable|Unavailable|Low(35),19.699892,-98.756855,GOMEZ|Unavailable|Unavailable|Low(35),16.516667,-95.166667,GOMEZ|Unavailable|Unavailable|Low(35),29,-105.633333,GOMEZ|Unavailable|Unavailable|Low(35),29.066667,-105.616667,GOMEZ|Unavailable|Unavailable|Low(35),22.154207,-100.881764,GOMEZ|Unavailable|Unavailable|Low(35),28.633333,-100.583333,GOMEZ|Unavailable|Unavailable|Low(35),17.1,-93.45,GOMEZ|Unavailable|Unavailable|Low(35)",8704eeb5-82b5-4889-b74c-26ca9db33e56
cangne,ecuador,esmeraldas,,0.878942,-79.264382,yes,,,,7736e0be-82db-4131-8e47-4cd8f58e1190
caune,ecuador,esmeraldas,,1.112194,-78.578509,yes,,,,62ac52fc-94fd-4769-956c-a5c524aa88c9
rio guaimaral,colombia,cesar,valledupar district,9.816667,-73.616667,no,High(88),,"9.816667,-73.616667,RIO GUAIMARAL|Unavailable|Unavailable|High(88),9.903222,-73.644746,GUAIMARAL|Unavailable|Unavailable|Low(39),9.230475,-73.662244,GUAIMARAL|Unavailable|Unavailable|Low(39)",c470d1b8-3ca7-4df7-8ab7-b96591e554a6
brownsville,united states,texas,cameron county,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",a427e364-ea1d-4411-be06-200a9acec91f
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",b275cc65-3099-4719-af7e-ce684418cb55
"el orinoco, rio cesar",colombia,cesar,valledupar district,10.149519,-73.396999,no,Low(40),,"10.149519,-73.396999,EL ORINOCO|Unavailable|Unavailable|Low(40),9.818207,-73.61794,RIO CESAR|Unavailable|Unavailable|Low(39),9.207222,-73.713056,RIO CESAR|Unavailable|Unavailable|Low(39),9.319167,-73.656667,RIO CESAR|Unavailable|Unavailable|Low(39),9.5525,-73.794722,RIO CESAR|Unavailable|Unavailable|Low(39),9.476105,-74.069428,ORINOCO|Unavailable|Unavailable|Low(37),9.333333,-73.5,CESAR|Unavailable|Unavailable|Low(35)",aa2201cd-2b3d-43ec-b503-89eedb5cee1d
limones,ecuador,esmeraldas,,1.249167,-78.983056,no,High(82),,"1.249167,-78.983056,LIMONES|Unavailable|Unavailable|High(82),1.115511,-78.768742,LIMONES|Unavailable|Unavailable|High(82)",c269306b-2959-4312-8778-103682e687c8
cangne,ecuador,esmeraldas,,0.549206,-79.157265,yes,,,,d27c035f-b495-4a17-ab83-429298dc7b5d
cangne,ecuador,esmeraldas,,0.829165,-79.148596,yes,,,,eefc46f0-78ba-4afc-945b-0649b4848451
limones,ecuador,pichincha,,-1.8,-79.966667,no,High(82),,"-1.8,-79.966667,LIMONES|Unavailable|Unavailable|High(82),-4.416667,-80.383333,LIMONES|Unavailable|Unavailable|High(82),1.249167,-78.983056,LIMONES|Unavailable|Unavailable|High(82),-0.15886,-79.592388,LIMONES|Unavailable|Unavailable|High(82),-0.840151,-79.484884,LIMONES|Unavailable|Unavailable|High(82),1.115511,-78.768742,LIMONES|Unavailable|Unavailable|High(82),-0.173168,-79.541832,LIMONES|Unavailable|Unavailable|High(82)",6b81afb4-3caf-4b38-8f0e-b19805ec0d59
descalvados,brazil,mato grosso,caceres,-16.75,-57.7,no,High(86),,"-16.75,-57.7,DESCALVADOS|Unavailable|Unavailable|High(86),-16.75,-57.7,DESCALVADO|Unavailable|Unavailable|Low(27)",749066d8-4a76-43db-923f-811dcf7f2407
el orinoco,colombia,cesar,valledupar district,10.149519,-73.396999,no,High(85),,"10.149519,-73.396999,EL ORINOCO|Unavailable|Unavailable|High(85),9.476105,-74.069428,ORINOCO|Unavailable|Unavailable|Low(37)",bc7575b3-6e93-4b4c-8949-895f1bcc4077
yucatan; chichen itza,mexico,,,20.68144,-88.584132,yes,Low(37),,"32.604345,-115.093802,YUCATAN|Unavailable|Unavailable|Low(37),21.75,-85.75,YUCATAN|Unavailable|Unavailable|Low(37),17.996332,-96.455897,YUCATAN|Unavailable|Unavailable|Low(37),16.325943,-93.356576,YUCATAN|Unavailable|Unavailable|Low(37),16.853061,-99.502553,YUCATAN|Unavailable|Unavailable|Low(37),20.833333,-89,YUCATAN|Unavailable|Unavailable|Low(37),19.5,-89,YUCATAN|Unavailable|Unavailable|Low(37),26.866667,-101.166667,YUCATAN|Unavailable|Unavailable|Low(37)",6ebcef40-3413-41ec-81f8-d989953145b6
"el orinoco, rio cesar",colombia,cesar,valledupar district,10.149519,-73.396999,no,Low(40),,"10.149519,-73.396999,EL ORINOCO|Unavailable|Unavailable|Low(40),9.818207,-73.61794,RIO CESAR|Unavailable|Unavailable|Low(39),9.207222,-73.713056,RIO CESAR|Unavailable|Unavailable|Low(39),9.319167,-73.656667,RIO CESAR|Unavailable|Unavailable|Low(39),9.5525,-73.794722,RIO CESAR|Unavailable|Unavailable|Low(39),9.476105,-74.069428,ORINOCO|Unavailable|Unavailable|Low(37),9.333333,-73.5,CESAR|Unavailable|Unavailable|Low(35)",9d065c73-6a20-42ae-844b-ca21e56a3cfb
"el orinoco, rio cesar",colombia,cesar,valledupar district,10.149519,-73.396999,no,Low(40),,"10.149519,-73.396999,EL ORINOCO|Unavailable|Unavailable|Low(40),9.818207,-73.61794,RIO CESAR|Unavailable|Unavailable|Low(39),9.207222,-73.713056,RIO CESAR|Unavailable|Unavailable|Low(39),9.319167,-73.656667,RIO CESAR|Unavailable|Unavailable|Low(39),9.5525,-73.794722,RIO CESAR|Unavailable|Unavailable|Low(39),9.476105,-74.069428,ORINOCO|Unavailable|Unavailable|Low(37),9.333333,-73.5,CESAR|Unavailable|Unavailable|Low(35)",12e9b08c-1fc9-4705-947f-449324e59c9a
rio guaimaral,colombia,cesar,valledupar district,9.816667,-73.616667,no,High(88),,"9.816667,-73.616667,RIO GUAIMARAL|Unavailable|Unavailable|High(88),9.903222,-73.644746,GUAIMARAL|Unavailable|Unavailable|Low(39),9.230475,-73.662244,GUAIMARAL|Unavailable|Unavailable|Low(39)",d374467c-c4bf-437f-ae84-ea23c26646a9
caune,ecuador,esmeraldas,,0.839635,-78.662794,yes,,,,6be49177-24cd-49de-aa9e-d0fbc4058931
coacbi,ecuador,esmeraldas,,0.451877,-79.02663,yes,,,,eaf6ff32-2191-415d-b9c8-6ae5fdb58f98
brownsville,united states,texas,cameron county,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",1dda3984-982d-4b67-9ca4-3382fdcf2a1d
rio guaimaral,colombia,cesar,valledupar district,9.816667,-73.616667,no,High(88),,"9.816667,-73.616667,RIO GUAIMARAL|Unavailable|Unavailable|High(88),9.903222,-73.644746,GUAIMARAL|Unavailable|Unavailable|Low(39),9.230475,-73.662244,GUAIMARAL|Unavailable|Unavailable|Low(39)",48382172-4eba-413d-99dc-c821d2139563
caparo,trinidad and tobago,trinidad,caroni county,10.45699,-61.321921,no,High(81),,"10.45699,-61.321921,CAPARO|Unavailable|Unavailable|High(81)",dcbaa201-f4f0-441c-a33d-b017967d6da5
tiahune,ecuador,esmeraldas,,0.87053,-78.904836,yes,,,,af895436-df69-45fb-9b96-5aebc4e2ce07
limones,ecuador,pichincha,,-1.8,-79.966667,no,High(82),,"-1.8,-79.966667,LIMONES|Unavailable|Unavailable|High(82),-4.416667,-80.383333,LIMONES|Unavailable|Unavailable|High(82),1.249167,-78.983056,LIMONES|Unavailable|Unavailable|High(82),-0.15886,-79.592388,LIMONES|Unavailable|Unavailable|High(82),-0.840151,-79.484884,LIMONES|Unavailable|Unavailable|High(82),1.115511,-78.768742,LIMONES|Unavailable|Unavailable|High(82),-0.173168,-79.541832,LIMONES|Unavailable|Unavailable|High(82)",06c15d1d-f4b5-4571-83b9-ad72614ba3fa
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",167e6f3e-8eca-4aa1-9b88-c71a366c5e9e
limones,ecuador,pichincha,,-1.8,-79.966667,no,High(82),,"-1.8,-79.966667,LIMONES|Unavailable|Unavailable|High(82),-4.416667,-80.383333,LIMONES|Unavailable|Unavailable|High(82),1.249167,-78.983056,LIMONES|Unavailable|Unavailable|High(82),-0.15886,-79.592388,LIMONES|Unavailable|Unavailable|High(82),-0.840151,-79.484884,LIMONES|Unavailable|Unavailable|High(82),1.115511,-78.768742,LIMONES|Unavailable|Unavailable|High(82),-0.173168,-79.541832,LIMONES|Unavailable|Unavailable|High(82)",0d8e47c4-e5f0-48dd-8925-432cd6887e03
limones,ecuador,esmeraldas,,1.249167,-78.983056,no,High(82),,"1.249167,-78.983056,LIMONES|Unavailable|Unavailable|High(82),1.115511,-78.768742,LIMONES|Unavailable|Unavailable|High(82)",5aa5e39d-8bfb-40a7-8c06-90aba7087201
talitha cumi,venezuela,delta amacuro,,9.242483,-61.483009,yes,,,,bd8c0a4d-4749-4a31-895b-e31b134f98f5
libertad,guatemala,,,14.616667,-91.7,no,High(83),,"14.616667,-91.7,LIBERTAD|Unavailable|Unavailable|High(83)",efc7c467-7e1b-4dd2-8429-f3d0750c9448
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",e541af6a-6b6b-49d6-8a8f-60c66ae4282b
aragon,ecuador,esmeraldas,,0.983277,-78.794077,yes,,,,eef15f5f-3496-4017-8e97-11321afa6fd1
mirador,ecuador,esmeraldas,,0.447501,-79.129155,yes,High(82),,"-3.042256,-77.959374,MIRADOR|Unavailable|Unavailable|High(82),-1.606939,-79.886763,MIRADOR|Unavailable|Unavailable|High(82),0.85,-78.016667,MIRADOR|Unavailable|Unavailable|High(82),-0.016667,-78.516667,MIRADOR|Unavailable|Unavailable|High(82),0.603917,-77.656148,MIRADOR|Unavailable|Unavailable|High(82),-3.533333,-79.7,MIRADOR|Unavailable|Unavailable|High(82),-0.466667,-78.55,MIRADOR|Unavailable|Unavailable|High(82),-0.608677,-79.975952,MIRADOR|Unavailable|Unavailable|High(82),-3.709274,-78.909362,MIRADOR|Unavailable|Unavailable|High(82)",202dcde2-807d-4f6b-b839-231076317390
brownsville,united states,texas,cameron county,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",6e5e3f63-8fe9-41c9-a5b8-d35458ee1713
mountains near el tigre,ecuador,napo,,-1.866667,-79.316667,no,Medium(53),,"-1.866667,-79.316667,Near EL TIGRE|Unavailable|Unavailable|Medium(53),-2.316667,-80.816667,TIGRE|Unavailable|Unavailable|Low(35),-4.966667,-79.266667,TIGRE|Unavailable|Unavailable|Low(35)",f9a3576f-730d-4cfe-bd6a-f5ad07eb0c27
20 kilometers north of tochiquito,mexico,campeche state,,17.199688,-98.380878,no,Medium(28),,"17.199688,-98.380878,Distance North of %CHIQUITO%|Unavailable|Unavailable|Medium(28),27.221597,-100.960389,Distance North of %CHIQUITO%|Unavailable|Unavailable|Medium(28)",4cdb3dac-f603-4504-9524-ba4949665b03
perico,peru,,,-5.338781,-78.797163,no,High(81),,"-5.338781,-78.797163,PERICO|Unavailable|Unavailable|High(81)",20248ba3-4c09-489a-bc78-836fb3748f2c
"near globe, hit by vehicle on highway 60",united states,arizona,gila county,33.394222,-110.786498,no,Medium(51),,"33.394222,-110.786498,Near GLOBE|AZ:ppl:922@PPL|Unavailable|Medium(51)",8423168e-46ff-4567-a685-3e0c8463eb96
brownsville,united states,texas,,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",df6ef2ec-fc22-4790-9337-457f547330af
"raymondsville, 20 mi e, norias ranch",united states,texas,,26.789687,-97.450684,no,High(81),,"26.789687,-97.450684,Distance East of NORIAS|Unavailable|Unavailable|High(81),33.878154,-98.39644,RAYMOND|Unavailable|Unavailable|Low(24)",5bf4c61e-dca6-4a14-b674-cc93acf01a36
"rio seteganti, near",panama,darien,,8.324444,-78.092222,no,Low(43),,"8.324444,-78.092222,RIO SETEGANTI|Unavailable|Unavailable|Low(43),7.75127,-77.66941,RIO SETEGANTI|Unavailable|Unavailable|Low(43),8.231667,-78.0775,SETEGANTI|Unavailable|Unavailable|Low(39)",139788bb-0723-4dfc-92f3-fd02fdf4d54f
"doce rio, lower",brazil,espirito santo,,-19.440878,-39.885287,yes,,,,322c362e-841c-4e5e-92be-9c289b9cfd85
"rio indio, near mouth",panama,canal zone,,8.75,-80.133333,no,Low(39),,"8.75,-80.133333,RIO INDIO|Unavailable|Unavailable|Low(39),9.583333,-79.516667,RIO INDIO|Unavailable|Unavailable|Low(39),8.933333,-79.7,RIO INDIO|Unavailable|Unavailable|Low(39),9.2,-79.216667,RIO INDIO|Unavailable|Unavailable|Low(39),9.217778,-79.533056,RIO INDIO|Unavailable|Unavailable|Low(39),9.455556,-79.538611,RIO INDIO|Unavailable|Unavailable|Low(39),9.2,-79.233333,RIO INDIO|Unavailable|Unavailable|Low(39),8.968889,-80.177222,RIO INDIO|Unavailable|Unavailable|Low(39),9.192222,-80.190278,RIO INDIO|Unavailable|Unavailable|Low(39),9.28,-79.965,RIO INDIO|Unavailable|Unavailable|Low(39),9.193333,-80.187778,RIO INDIO|Unavailable|Unavailable|Low(39)",089d0fb2-2031-4e4a-8f08-81dceb42aee8
san calixto; rio tarra,colombia,norte de santander,,8.75,-73.033333,no,Low(41),,"8.75,-73.033333,SAN CALIXTO|Unavailable|Unavailable|Low(41),8.402096,-73.207374,SAN CALIXTO|Unavailable|Unavailable|Low(41),8.566667,-73.1,RIO TARRA|Unavailable|Unavailable|Low(39),8.7125,-72.926111,RIO TARRA|Unavailable|Unavailable|Low(39),8.053056,-73.087778,TARRA|Unavailable|Unavailable|Low(35),8.0475,-73.083611,TARRA|Unavailable|Unavailable|Low(35),8.296111,-73.060833,TARRA|Unavailable|Unavailable|Low(35)",ec10f62b-ce65-44f7-8b49-6381f7fa0803
"changuinola, 7 km ssw",panama,bocas del toro,,9.374896,-82.541204,no,High(86),,"9.374896,-82.541204,Distance SSW of CHANGUINOLA|Unavailable|Unavailable|High(86)",6285ae0f-4515-4060-921b-808b693dbc02
"dadanawa ranch, 60 mi e",guyana,upper takutu-upper essequibo,,2.819274,-58.685654,yes,Low(38),,"2.833333,-59.516667,DADANAWA|Unavailable|Unavailable|Low(38)",34638989-6271-49e7-bcb5-eccf2c6f561a
pufra,ecuador,,,,,no,,,,bcf12ad2-22ac-44b6-9bb4-5efae68c3f55
mandinga,panama,san blas,,9.45,-79.066667,no,High(83),,"9.45,-79.066667,MANDINGA|Unavailable|Unavailable|High(83),7.85,-80.666667,MANDINGA|Unavailable|Unavailable|High(83),9.466667,-79.083333,MANDINGA|Unavailable|Unavailable|High(83),9.45,-79.066667,MANDING|Unavailable|Unavailable|Low(24)",060ab681-d109-4441-9146-335bd2b963de
brownsville,united states,texas,,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",d11f448a-ed78-4338-bdab-95f1aad1158b
"rio tapajos, tauary",brazil,,,-2.4,-54.683333,no,Low(41),,"-2.4,-54.683333,RIO TAPAJOS|Unavailable|Unavailable|Low(41),-5.316667,-39.183333,TAPAJOS|Unavailable|Unavailable|Low(37),-1.116667,-47.066667,TAUARY|Unavailable|Unavailable|Low(36)",61916f19-6458-4303-be2b-14e888683d52
"kingsville, king ranch",united states,texas,,27.515869,-97.856109,no,Low(41),,"27.515869,-97.856109,KINGSVILLE|TX:ppl:21956@PPL|Unavailable|Low(41),27.518646,-97.916944,KING RANCH|Unavailable|Unavailable|Low(40),30.759065,-100.299532,KING RANCH|Unavailable|Unavailable|Low(40)",165cbb01-1d62-4e11-b87d-64cd87836d09
"chichen itza, yucatan peninsula",mexico,yucatan,,20.680436,-88.578081,yes,Low(47),,"19.5,-89,YUCATAN PENINSULA|Unavailable|Unavailable|Low(47),32.604345,-115.093802,YUCATAN|Unavailable|Unavailable|Low(37),16.325943,-93.356576,YUCATAN|Unavailable|Unavailable|Low(37),17.996332,-96.455897,YUCATAN|Unavailable|Unavailable|Low(37),21.75,-85.75,YUCATAN|Unavailable|Unavailable|Low(37),26.866667,-101.166667,YUCATAN|Unavailable|Unavailable|Low(37),16.853061,-99.502553,YUCATAN|Unavailable|Unavailable|Low(37),20.833333,-89,YUCATAN|Unavailable|Unavailable|Low(37),19.5,-89,YUCATAN|Unavailable|Unavailable|Low(37)",cd82f077-ee2f-48e1-ae17-08964c532cde
manaos,brazil,amazonas,,-3.113333,-60.025278,no,High(81),,"-3.113333,-60.025278,MANAOS|Unavailable|Unavailable|High(81)",ce4741c5-f6d9-425b-b729-a74320dac862
fort ringgold,united states,texas,,33.820378,-97.943647,no,Low(38),,"33.820378,-97.943647,RINGGOLD|Unavailable|Unavailable|Low(38)",44add850-4dc0-4e1d-bbde-0488c115930d
guyraungua river,paraguay,,,,,no,,,,867bc12f-b6f1-42f0-b386-173336d4a16c
"rio tapajos, tauary",brazil,,,-3.10297,-55.116774,yes,Low(41),,"-2.4,-54.683333,RIO TAPAJOS|Unavailable|Unavailable|Low(41),-5.316667,-39.183333,TAPAJOS|Unavailable|Unavailable|Low(37),-1.116667,-47.066667,TAUARY|Unavailable|Unavailable|Low(36)",972de8ab-6a1b-4e81-8cba-9a533be77b74
"angleton, 18 mi nw",united states,texas,,29.354047,-95.643529,no,High(84),,"29.354047,-95.643529,Distance NorthWest of ANGLETON|TX:ppl:21316@PPL@18@315|Unavailable|High(84)",a46239dc-0458-4d89-a5fa-a3d3321ab06b
tronpa de puebla,ecuador,,,,,no,,,,afbee585-1e64-43f4-a54f-8e1b11646156
southern texas,united states,texas,,,,no,,,,be3bfff0-88ae-42a8-be07-f6c5c4df916d
boca risco,panama,bocas del toro,,9.233333,-82.433333,no,Low(35),,"9.233333,-82.433333,RISCO|Unavailable|Unavailable|Low(35)",02395b3b-aab6-48b9-a85c-ca5a7640a9db
"kingsville, king ranch",united states,texas,,27.515869,-97.856109,no,Low(41),,"27.515869,-97.856109,KINGSVILLE|TX:ppl:21956@PPL|Unavailable|Low(41),27.518646,-97.916944,KING RANCH|Unavailable|Unavailable|Low(40),30.759065,-100.299532,KING RANCH|Unavailable|Unavailable|Low(40)",7c8e2068-26ce-4d45-8104-4f9dfb6e202f
trans-chaco km. 325,paraguay,boquerón,,-23,-60,no,Low(35),,"-23,-60,CHACO|Unavailable|Unavailable|Low(35)",8a270572-8f46-4be5-9223-8fcf9a96db1d
papayo,mexico,guerrero,,18,-101.816667,no,High(81),,"18,-101.816667,PAPAYO|Unavailable|Unavailable|High(81),17.916667,-100.533333,PAPAYO|Unavailable|Unavailable|High(81),17.037331,-100.248989,PAPAYO|Unavailable|Unavailable|High(81)",88340925-7871-48a4-a743-b25e0baa1f10
armila,panama,san blas,,8.662696,-77.450454,no,High(81),,"8.662696,-77.450454,ARMILA|Unavailable|Unavailable|High(81)",2d33e2be-1af4-43f8-9f95-9fdda7af53c5
coyuca,mexico,guerrero,,18.325525,-100.69843,no,High(81),,"18.325525,-100.69843,COYUCA|Unavailable|Unavailable|High(81),17.009178,-100.08748,COYUCA|Unavailable|Unavailable|High(81)",d15bcbc4-a92e-4100-b52d-604043103c92
"rio indio, near mouth",panama,canal zone,,8.75,-80.133333,no,Low(39),,"8.75,-80.133333,RIO INDIO|Unavailable|Unavailable|Low(39),9.583333,-79.516667,RIO INDIO|Unavailable|Unavailable|Low(39),8.933333,-79.7,RIO INDIO|Unavailable|Unavailable|Low(39),9.2,-79.216667,RIO INDIO|Unavailable|Unavailable|Low(39),9.217778,-79.533056,RIO INDIO|Unavailable|Unavailable|Low(39),9.455556,-79.538611,RIO INDIO|Unavailable|Unavailable|Low(39),9.2,-79.233333,RIO INDIO|Unavailable|Unavailable|Low(39),8.968889,-80.177222,RIO INDIO|Unavailable|Unavailable|Low(39),9.192222,-80.190278,RIO INDIO|Unavailable|Unavailable|Low(39),9.28,-79.965,RIO INDIO|Unavailable|Unavailable|Low(39),9.193333,-80.187778,RIO INDIO|Unavailable|Unavailable|Low(39)",9bb05e87-458d-45a8-a5ff-e087218e0e96
perez,mexico,veracruz,,20.7,-99.85,no,High(80),,"20.7,-99.85,PEREZ|Unavailable|Unavailable|High(80),28.35,-100.416667,PEREZ|Unavailable|Unavailable|High(80),32.136643,-115.184069,PEREZ|Unavailable|Unavailable|High(80),25.683333,-106.366667,PEREZ|Unavailable|Unavailable|High(80),19.333333,-97.766667,PEREZ|Unavailable|Unavailable|High(80),28,-100,PEREZ|Unavailable|Unavailable|High(80),27.949785,-101.242101,PEREZ|Unavailable|Unavailable|High(80),32.486238,-115.031213,PEREZ|Unavailable|Unavailable|High(80),14.629444,-92.222222,PEREZ|Unavailable|Unavailable|High(80),26.25,-99.516667,PEREZ|Unavailable|Unavailable|High(80),15.766667,-96.466667,PEREZ|Unavailable|Unavailable|High(80)",3dd32344-d9b7-4bec-91f5-307a0a38032d
"camoa, rio mayo",mexico,sonora,,27.224631,-109.259601,yes,Low(38),,"26.735126,-109.800062,RIO MAYO|Unavailable|Unavailable|Low(38),27.224631,-109.259601,CAMOA|Unavailable|Unavailable|Low(35)",16b4a9cf-de0f-4603-928e-033f95508064
"camoa, rio mayo",mexico,sonora,,27.224631,-109.259601,yes,Low(38),,"26.735126,-109.800062,RIO MAYO|Unavailable|Unavailable|Low(38),27.224631,-109.259601,CAMOA|Unavailable|Unavailable|Low(35)",0152c175-7bad-4bc9-82d9-c5bebcf35e6f
acapulco,mexico,guerrero,,16.856933,-99.901496,no,High(83),,"16.856933,-99.901496,ACAPULCO|Unavailable|Unavailable|High(83)",963f6928-3bec-412f-866c-8a32d7192900
san juan,peru,pasco,oxapampa province,-9.866667,-75.216667,no,High(83),,"-9.866667,-75.216667,SAN JUAN|Unavailable|Unavailable|High(83),-10.089167,-75.178611,SAN JUAN|Unavailable|Unavailable|High(83),-10.371109,-76.198018,SAN JUAN|Unavailable|Unavailable|High(83)",7ce5be76-4b3e-4e47-a104-cdf6d9cb8150
brownsville,united states,texas,,25.901747,-97.497484,no,High(87),,"25.901747,-97.497484,BROWNSVILLE|TX:ppl:21447@PPL|Unavailable|High(87),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56),25.916865,-97.501625,(g1)Brownsville|Unavailable|Unavailable|Medium(56)",58cce6cb-46ba-46c7-9aab-01ce6c865f7a
soto la marina,mexico,tamaulipas,,23.769874,-98.205158,no,High(89),,"23.769874,-98.205158,SOTO LA MARINA|Unavailable|Unavailable|High(89)",79c94486-9a7f-4094-8f8f-84513fcce285
sibube,panama,bocas del toro,,9.6,-82.816667,no,High(81),,"9.6,-82.816667,SIBUBE|Unavailable|Unavailable|High(81)",13dfceea-d826-4ffb-93ff-afbc5cd0fb1a
la venta,mexico,tabasco,,19.067513,-96.303375,no,High(83),,"19.067513,-96.303375,LA VENTA|Unavailable|Unavailable|High(83),20.733333,-103.55,LA VENTA|Unavailable|Unavailable|High(83),15.949184,-96.394883,LA VENTA|Unavailable|Unavailable|High(83),19.33424,-99.310223,LA VENTA|Unavailable|Unavailable|High(83),20.875,-99.584722,LA VENTA|Unavailable|Unavailable|High(83),21.118871,-100.787434,LA VENTA|Unavailable|Unavailable|High(83),19.822213,-100.027345,LA VENTA|Unavailable|Unavailable|High(83),20.44094,-98.26121,LA VENTA|Unavailable|Unavailable|High(83),21.234929,-101.801926,LA VENTA|Unavailable|Unavailable|High(83),16.57033,-94.817006,LA VENTA|Unavailable|Unavailable|High(83),20.218704,-98.643305,LA VENTA|Unavailable|Unavailable|High(83),19.563744,-98.68421,LA VENTA|Unavailable|Unavailable|High(83),20.370229,-100.025948,LA VENTA|Unavailable|Unavailable|High(83),21.633333,-102.316667,LA VENTA|Unavailable|Unavailable|High(83),23.766667,-109.983333,LA VENTA|Unavailable|Unavailable|High(83),21.2,-101.516667,LA VENTA|Unavailable|Unavailable|High(83),19.919722,-99.791667,LA VENTA|Unavailable|Unavailable|High(83),16.911201,-99.802913,LA VENTA|Unavailable|Unavailable|High(83),22.283333,-102.033333,LA VENTA|Unavailable|Unavailable|High(83),20.978483,-100.405103,LA VENTA|Unavailable|Unavailable|High(83),21.083333,-101.783333,LA VENTA|Unavailable|Unavailable|High(83),19.33424,-99.310223,VENTA|Unavailable|Unavailable|Low(35),21.916667,-101.483333,VENTA|Unavailable|Unavailable|Low(35),16.9,-94.95,VENTA|Unavailable|Unavailable|Low(35),20.370229,-100.025948,VENTA|Unavailable|Unavailable|Low(35),21.118871,-100.787434,VENTA|Unavailable|Unavailable|Low(35),21.633333,-102.316667,VENTA|Unavailable|Unavailable|Low(35),20.733333,-103.55,VENTA|Unavailable|Unavailable|Low(35)",5fc78c97-1665-4a65-ba1e-6d6d54812f69
manzanillo,mexico,colima,,19.052714,-104.310375,no,High(85),,"19.052714,-104.310375,MANZANILLO|Unavailable|Unavailable|High(85),19.049969,-104.315561,MANZANILLO|Unavailable|Unavailable|High(85),19.116667,-104.333333,MANZANILLO|Unavailable|Unavailable|High(85)",f669682d-b937-4f78-bfd9-079faf5cda1c
