"uuid","genus","specificepithet","locality","country","stateprovince","county","datecollected","longitude","latitude","flags"
"f2a81064-66e1-4c88-90c7-c354c8c43a1d","puma","concolor","20 mi sw of van horn in high lonesome mountains","united states","texas","","1935-12-31","-105.070355","30.834356","[""geolocate_georeference""]"
"8931d5b1-54ab-4761-8ec0-4824c40f75ec","puma","concolor","1.9 miles w of sr 29","united states","florida","collier","1999-11-15","-81.4287970791","26.1144367414","[""idigbio_georeference""]"
"1c7d9a96-c58d-43c8-9c10-2c059332803c","puma","concolor","us 41, 30 yards west of panther warning sign; 100 meters east of turner river bridge","united states","florida","collier","2006-01-14","-81.2690916","25.8906793","[""idigbio_georeference""]"
"29cedfef-fa38-4a18-9dbc-f6fc9990327e","puma","concolor","~1.5 mi east of immokalee airport on cr 846","united states","florida","collier","2009-10-20","-81.3749","26.4192","[""idigbio_georeference""]"
"477d4163-03d5-4002-9f7a-c98cfebe2886","puma","concolor","20 mi s balmorhea","united states","texas","jeff davis","","-103.7389984","30.6819992","[""idigbio_georeference""]"
"f7374c94-cd6b-433c-aa95-251ac7aaf967","puma","concolor","douglas city","united states","california","trinity","1987-05-05","-122.944747","40.65209","[""geolocate_georeference""]"
"f468f1cf-c01e-47d6-a3b2-bc2d2579e184","puma","concolor","las cruces","united states","new mexico","","1941-05-26","-106.778337","32.312316","[""geolocate_georeference""]"
"33df67ff-6f82-4d69-a649-42fb3b47ba08","puma","concolor","san antonio, w base san pedro martiz mountains","mexico","baja california","","1905-07-31","-115.629872","30.814853","[""geolocate_georeference""]"
"526999ce-7e51-478f-b922-f6b610139186","puma","concolor","monticello, 18 mi n","united states","new mexico","","1920-04-11","-107.450869","33.658194","[""geolocate_georeference""]"
"00b35b2e-f07b-4533-a294-9cb026567bd0","puma","concolor","comstock, 9 mi s, natt martin ranch","united states","texas","","1936-02-27","-100.21064","30.800086","[""geolocate_georeference""]"
"ba575063-a8a0-417b-991f-08c1cf2e8d69","puma","concolor","monticello, 20 mi n","united states","new mexico","","1920-04-20","-107.450869","33.687214","[""geolocate_georeference""]"
"f1bd6c61-b029-438b-a827-e4cab4ab6620","puma","concolor","unit 8a, vassar meadows","united states","idaho","","1999-03-30","-116.54599","46.848509","[""geolocate_georeference""]"
"04d2254f-a241-421c-85f9-2ed8b56935fb","puma","concolor","unit 1, boulder mtn","united states","idaho","","1999-12-03","-114.506447","43.840464","[""geolocate_georeference""]"
"b6d820de-3d01-4956-80e6-e425c08ecf3f","puma","concolor","unit 17, deep creek/selway","united states","idaho","","1997-01-07","-114.718988","45.707694","[""geolocate_georeference""]"
"846508c8-473d-43e3-9f67-224fc1473867","puma","concolor","unit 4a-1, gold creek","united states","idaho","","2000-01-31","-116.429643","48.6116","[""geolocate_georeference""]"
"c2016bbe-2743-429f-b1f5-1d970e52fa25","puma","concolor","unit 57, sawmill creek","united states","idaho","","2000-01-13","-112.676375","42.678524","[""geolocate_georeference""]"
"e6cfd149-910b-4fec-a04f-7940028d19d3","puma","concolor","unit 36 b, darling creek","united states","idaho","","1997-01-09","-114.246733","44.562145","[""geolocate_georeference""]"
"3e3b74fc-d9d2-49e5-a8ed-54b693496258","puma","concolor","unit 5-2, windfall pass","united states","idaho","","1999-12-22","-116.837393","47.240458","[""geolocate_georeference""]"
"45804a1a-24ef-4215-a887-c94582ecf6e7","puma","concolor","10 mi n comstock","united states","texas","val verde","","-101.1640015","29.8400002","[""idigbio_georeference""]"
"9b116659-edbd-494e-b177-d0a83c437a9f","puma","concolor","near alabama streeet, el paso","united states","texas","el paso county","","-106.465376","31.813188","[""idigbio_georeference""]"
"116fc62d-1c3f-434a-8dd5-e9a8640e5684","puma","concolor","30 mi s alpine","united states","texas","brewster","","-103.6480026","29.917999300000005","[""idigbio_georeference""]"
"9086b8b2-f948-489e-b5cd-875a403e6453","puma","concolor","new cuyama","united states","california","santa barbara","1981-12-03","-119.6844444","34.9469444","[""idigbio_georeference""]"
"d0e75ca4-bf52-4a69-827b-a405397e8d3d","puma","concolor","10 mi w marathon","united states","texas","brewster","","-103.4209976","30.2169991","[""idigbio_georeference""]"
"62ee62e3-8d3a-4483-a222-2190ffa6adb9","puma","concolor","california hills; s of miguelito canyon","united states","california","santa barbara","1982-09-30","-120.770764","39.009344","[""geolocate_georeference""]"
"21ab3409-780c-46f8-a07d-708e610df9f5","puma","concolor","los prietos ranger station arroyo burro road across from white oaks campground","united states","california","santa barbara","1985-04-11","-119.785695","34.542216","[""geolocate_georeference""]"
"8e950ffd-3b48-498c-9a5c-0da12d00b361","puma","concolor","lake cachuma; near; at mile marker 19.53","united states","california","santa barbara","1980-06-10","-119.942222","34.576111","[""geolocate_georeference""]"
"5953e6ed-522d-4fd2-ba10-1917b944c486","puma","concolor","reserve, sw of","united states","new mexico","","1917-03-02","-108.757841","33.71311","[""geolocate_georeference""]"
"f49908f5-4d66-47e9-b98c-a8bf01ed7fc2","puma","concolor","marmot","united states","oregon","","1896-06-30","-122.11564","45.396509","[""geolocate_georeference""]"
"22b413ed-1dae-4fc9-839d-ed24d7565bb2","puma","concolor","gardiner river","united states","montana","","1902-11-25","-110.705766","45.03188","[""geolocate_georeference""]"
"7830effb-a0af-467c-808b-54b870ebd42d","puma","concolor","kerby peak","united states","oregon","","1930-01-14","-123.461343","42.220232","[""geolocate_georeference""]"
"3ef1229e-6f22-473c-98fc-ca5f3ac2f61e","puma","concolor","mount adams, trout lake","united states","washington","","1896-12-08","-121.528137","45.997343","[""geolocate_georeference""]"
"a9c96869-b3ad-4f17-8f31-72f1116bb7f2","puma","concolor","magdalena, 80 mi sw of","united states","new mexico","","1917-03-08","-107.243925","34.11673","[""geolocate_georeference""]"
"79f6c6cf-ea39-4027-b40d-28b267f0638e","puma","concolor","glide","united states","oregon","","1916-10-22","-123.101175","43.301507","[""geolocate_georeference""]"
"fe643603-f6d1-444a-8357-c5ee59735a00","puma","concolor","dilley, 14 mi ne","united states","texas","","1937-03-30","-99.006759","28.811128","[""geolocate_georeference""]"
"3dd931dd-9691-497f-a637-2fa62528245b","puma","concolor","luna","united states","new mexico","","1916-07-20","-105.699431","33.968682","[""geolocate_georeference""]"
"cef5e376-81d5-4dcc-adc8-8d3bb312a711","puma","concolor","schell creek range, ciere creek","united states","nevada","white pine co","1968-01-11","-114.4730606","39.2332726","[""idigbio_georeference""]"
"dc501b83-3034-40d0-87ec-dfc4419c0d5d","puma","concolor","8 mi w alpine","united states","texas","presidio","","-103.8040009","30.3540001","[""idigbio_georeference""]"
"d7b0c864-475c-4e55-85df-5dafdc15650b","puma","concolor","santa barbara; hwy 154 and san marcos rd.","united states","california","santa barbara","1975-11-26","-119.7966667","34.4919444","[""idigbio_georeference""]"
"f7672b41-c0d9-436c-9f9f-62ac315b84fa","puma","concolor","van arsdale ranch, potter valley, 12 mi n ukiah","united states","california","mendocino","1983-03-04","-123.207783","39.324124","[""geolocate_georeference""]"
"5c16f2f3-c7c1-456e-bee2-a82953010fa9","puma","concolor","williams","united states","oregon","","1916-07-18","-123.273944","42.218731","[""geolocate_georeference""]"
"49c8a32e-081e-4466-a388-a5d6020f0317","puma","concolor","rincon mountains, 20 mi e tucson","united states","arizona","","1937-03-18","-110.583384","32.22128","[""geolocate_georeference""]"
"0efe9ebc-221b-42f3-ad0f-d4c6e6bdeada","puma","concolor","unit 39, decker creek","united states","idaho","","2000-02-05","-114.871188","44.076852","[""geolocate_georeference""]"
"20baaa69-e3dd-48ee-b213-4ff3ab1bd587","puma","concolor","unit 23, boulder creek","united states","idaho","","1999-11-30","-116.102352","44.687115","[""geolocate_georeference""]"
"30175f46-5700-4a95-b1ef-6c6ac4651dd0","puma","concolor","unit 54, west of magic mt ske area","united states","idaho","","1997-12-13","-114.386713","43.255182","[""geolocate_georeference""]"
"60ee25d7-904e-4024-9c3b-18845b4717f6","puma","concolor","unit 2-2 jewel lake","united states","idaho","","1999-01-07","-116.71892","48.14095","[""geolocate_georeference""]"
"d4327937-8878-42fd-b9d1-a04db63dce5a","puma","concolor","unit 55, coyote creek","united states","idaho","","2000-01-09","-114.152522","42.203802","[""geolocate_georeference""]"
"d8484ef5-edc6-426d-9dec-91b7ef4c0ee3","puma","concolor","unit 23, little salmon drainage","united states","idaho","","1998-03-16","-116.32556","45.41263","[""geolocate_georeference""]"
"b6e43c52-aac6-4bc0-9209-9c71abd11a88","puma","concolor","kelso lake area","united states","idaho","","1998-12-26","-116.708352","48.0097","[""geolocate_georeference""]"
"bb95e059-8c24-4572-89ed-82c1423e9322","puma","concolor","unit 29, wilson creek","united states","idaho","","1999-12-15","-115.23981","43.882956","[""geolocate_georeference""]"
"8417840b-fc75-438e-a1e7-150d148d855c","puma","concolor","unit 8, hatter creek","united states","idaho","","1998-12-31","-116.852107","46.908783","[""geolocate_georeference""]"
"72d362b7-00a1-4f55-bad7-8ab751e3144b","puma","concolor","unit 62, wright ranch","united states","nevada","","1999-11-28","-115.012824","40.977423","[""geolocate_georeference""]"
"7b70a2d9-2337-472b-b91c-76f8198dbb59","puma","concolor","unit 14, gus creek","united states","idaho","","2000-01-04","-116.181242","45.414058","[""geolocate_georeference""]"
"acf19b8a-4782-4b84-8650-c264c8ab4127","puma","concolor","unit 28, napias creek","united states","idaho","","1998-12-29","-114.2173","45.137142","[""geolocate_georeference""]"
"31a11fca-aa90-4757-a893-db06dff2e04d","puma","concolor","fredonia","united states","arizona","","1917-02-19","-112.526589","36.945542","[""geolocate_georeference""]"
"7b0ddcd5-0559-40f1-b11f-971e92e391a8","puma","concolor","everglades, 15 miles sw of homestead","united states","florida","dade","1988-06-10","-80.6484498446","25.3141468045","[""idigbio_georeference""]"
"a57a40e7-d44c-4e2c-a141-43d32d6c704b","puma","concolor","bolivar, 77 km s and 150 km e ciudad bolivar, near rio tiquiro","venezuela","bolivar","","1967-04-13","-64.92","7.45","[""idigbio_georeference""]"
"fb6d0912-e57a-4685-9f40-d8747c000742","puma","concolor","browns river, vancouver island","canada","british columbia","","1953-08-30","-125.05","49.6833333333","[""idigbio_georeference""]"
"07614c2e-130f-4371-bac5-73c7dacb8163","puma","concolor","mustang canyon, n slope sierra madre, ~ 22 mi. w new cuyama","united states","california","santa barbara","1981-03-21","-120.074755","34.9463","[""geolocate_georeference""]"
"b1e877b6-6919-4a7e-87bd-38fc8daef021","puma","concolor","kneeland","united states","california","humboldt","1992-04-30","-123.994778","40.761242","[""geolocate_georeference""]"
"ee2f488b-1ae5-47a6-98b2-3e1547567ae4","puma","concolor","old mims road","united states","florida","seminole","2011-03-12","-80.844777","28.665273","[""geolocate_georeference""]"
"47589a13-dad0-4269-8e1d-d84e13df722f","puma","concolor","blue place, datil mountains","united states","new mexico","","1937-07-14","-107.839775","34.290891","[""geolocate_georeference""]"
"5b9ebdb8-3326-4ef2-a6a4-7fd0b2dac639","puma","concolor","elk mountains","united states","new mexico","","1917-03-13","-108.270888","33.497564","[""geolocate_georeference""]"
"dfb83ba7-8cbd-46b4-8eab-7b627407b39e","puma","concolor","bear creek","united states","oregon","wallowa county","1981-08-28","-117.430296","45.949636","[""geolocate_georeference""]"
"d19de662-d63c-4b2d-89b5-9e87c8d6cc56","puma","concolor","lower hoh river","united states","washington","clallam county","1944-07-17","-123.72227","47.881511","[""geolocate_georeference""]"
"b4f66ede-83d7-44aa-baed-e248ee1b419c","puma","concolor","blue, near","united states","arizona","","1915-05-13","-109.10674","33.610055","[""geolocate_georeference""]"
"a918ce75-0e4e-44dd-92f9-4016e9442c27","puma","concolor","catarina, 35 mi w","united states","texas","","1937-04-15","-100.190869","28.344331","[""geolocate_georeference""]"
"00a56b65-600e-4ded-965e-b3f0178e416d","puma","concolor","pratt","united states","new mexico","","1910-06-29","-108.89478","31.942869","[""geolocate_georeference""]"
"c980ccd3-4755-4145-80e9-be06b6ae14ed","puma","concolor","unit 70 birch creek","united states","idaho","","1997-01-09","-116.574867","45.773214","[""geolocate_georeference""]"
"d5d38397-c1f6-4410-bf02-4fa650ac841a","puma","concolor","unit 4-2, moon pass","united states","idaho","","1999-02-17","-115.862103","47.417428","[""geolocate_georeference""]"
"ada27c57-5c72-4ab6-9122-b1ac4e3a8a1f","puma","concolor","unit 36b, challis creek","united states","idaho","","1998-12-25","-114.188397","44.572423","[""geolocate_georeference""]"
"5a7da387-8fbb-4811-9885-25c7639c4f65","puma","concolor","probably lower or middle rio grande river valley","united states","new mexico","","1800-01-01","-97.145248","25.956192","[""geolocate_georeference""]"
"5b9c9017-4689-429b-aed3-f4c10b15ca54","puma","concolor","unit 12, pete king creek, lowell","united states","idaho","","1997-12-28","-115.588746","46.165463","[""geolocate_georeference""]"
"60fe3388-9eb7-45c4-9c48-03c84c5675e4","puma","concolor","unit 70 walker creek","united states","idaho","","1999-07-04","-116.462408","47.791575","[""geolocate_georeference""]"
"445a4705-3162-4401-ac97-54c265533694","puma","concolor","highwood river, head of","canada","alberta","foothills md","1961-02-15","-114.83017999482158","50.50837793303364","[""idigbio_georeference""]"
"5d08f8fd-c6f9-4be2-8ca9-d20a4b0e2d57","puma","concolor","goleta; glen annie rd.","united states","california","santa barbara","1981-08-28","-119.8752778","34.445","[""idigbio_georeference""]"
"28729140-81bc-4acc-97e7-46bebac4a60f","puma","concolor","cashmere; trip canyon, gmu 251","united states","washington","chelan county","","-120.485","47.488","[""idigbio_georeference""]"
"879c5571-aac5-4d11-b159-9d09c34663b7","puma","concolor","near quesnel, w of fraser river","canada","british columbia","","","-122.5","53","[""idigbio_georeference""]"
"602383b4-5aed-4e08-afab-7e6e0b4852ce","puma","concolor","happy valley","united states","arizona","pima county","1975-03-28","-110.4662","32.1534","[""idigbio_georeference""]"
"bd8480ab-5f38-475a-a27b-858180218c07","puma","concolor","20 mi sw balmorhea","united states","texas","jeff davis","","-103.9850006","30.7579994","[""idigbio_georeference""]"
"638b94c0-51bc-4f23-9b41-aeaa6da50090","puma","concolor","near immokalee","united states","florida","collier","1950-01-01","-81.4175","26.41833","[""idigbio_georeference""]"
"2e6cccc4-2c79-44b5-b0e3-842b1688f789","puma","concolor","sr 29","united states","florida","collier","2005-02-25","-81.34585","26.0176022","[""idigbio_georeference""]"
"a8f26eb7-b38b-48c1-a67c-5b7808b55eea","puma","concolor","chicago, roscoe village, 3400 block of north hoyne ave","united states","illinois","cook co","2008-04-14","-87.650052","41.850033","[""geolocate_georeference""]"
"bf1662d4-4989-4105-81cb-2a844985bff5","puma","concolor","unit 12, holloy creek","united states","idaho","","1998-01-02","-116.275734","47.777138","[""geolocate_georeference""]"
"3a680361-c2bb-4913-8451-c8f47eac3441","puma","concolor","unit 61, sand creek","united states","nevada","","1999-11-28","-115.43503","38.026895","[""geolocate_georeference""]"
"40324ae0-ba41-4ce2-8e85-7860bdfdaf9d","puma","concolor","stewart canyon","united states","idaho","","2000-03-01","-113.694195","43.848795","[""geolocate_georeference""]"
"85b2e690-0f3d-45c6-8cf9-162f918f36bb","puma","concolor","reynolds creek, unit 40unit 32 anderson creek","united states","idaho","","1997-11-26","-115.429809","43.514617","[""geolocate_georeference""]"
"ffeac222-5261-4165-ac01-f0ce08829461","puma","concolor","unit 19a, bear creek","united states","idaho","","1999-12-20","-114.270627","44.713534","[""geolocate_georeference""]"
"76c0f5f0-163d-4bf9-a999-4a96a9fd845c","puma","concolor","unit 54, big cottonwood creek","united states","idaho","","2000-01-11","-115.082324","44.911577","[""geolocate_georeference""]"
"13eba4e3-b56e-42e6-8de9-73ca35d7c448","puma","concolor","unit 8a, leopold creek area","united states","idaho","","2000-02-20","-116.459594","46.626842","[""geolocate_georeference""]"
"2483e949-8581-46b5-a74a-0c4733933819","puma","concolor","unit 71, between inkom and mccammon","united states","idaho","","1997-03-06","-112.193023","42.650472","[""geolocate_georeference""]"
"25053e10-ea9a-4d5e-b8bf-9ca7a7a91bfc","puma","concolor","unit 55, elba pass","united states","idaho","","2000-02-01","-113.561397","42.248246","[""geolocate_georeference""]"
"2ef3fd7b-ba82-48b6-ae1e-4cee200d4451","puma","concolor","unit 73a, lower arbon face","united states","idaho","","1998-05-11","-112.568312","42.455749","[""geolocate_georeference""]"
"302300e2-4f72-4fec-886a-8fc24d258679","puma","concolor","unit 22, wildhorse","united states","idaho","","2000-02-10","-116.831828","44.855435","[""geolocate_georeference""]"
"839d248c-8ae3-444e-bd14-ed82ccb1b13d","puma","concolor","santa ynez valley; upper; agua caliente canyon","united states","california","santa barbara","1978-06-28","-119.579573","34.508604","[""geolocate_georeference""]"
"0de9a883-58b0-4c43-874e-28252ce7cf3d","puma","concolor","bridgeville","united states","california","humboldt","1992-05-31","-123.799763","40.469306","[""geolocate_georeference""]"
"e5a4be1c-397f-4d3e-89f3-97304a3b0603","puma","concolor","invermere","canada","british columbia","kootenay boundary","","-116.031332","50.508619","[""idigbio_georeference""]"
"4c17ad28-fb62-4b9f-8c03-750f788e2deb","puma","concolor","tres posos, 18 mi s","mexico","baja california","","1914-01-07","-108.602735","26.709563","[""geolocate_georeference""]"
"cb4bd23b-d112-49ac-a8be-c1dad4736807","puma","concolor","gila, 12 mi nw","united states","new mexico","","1920-02-26","-108.723479","33.088947","[""geolocate_georeference""]"
"95903bbe-6aa6-4345-876e-0b6c2ac43470","puma","concolor","pinal mounts, east mount ridge","united states","arizona","","1941-11-12","-110.75372","33.376167","[""geolocate_georeference""]"
"c51bbe80-6af2-41b5-af2a-544795d4a729","puma","concolor","dadanawa, 30 mi ene","guyana","upper takutu-upper essequibo","","1963-06-29","-59.516667","2.833333","[""geolocate_georeference""]"
"1bfe98e5-0b81-417d-8103-7cb333e134bf","puma","concolor","hamilton","united states","montana","","1921-12-20","-114.160372","46.246866","[""geolocate_georeference""]"
"6e0ba14b-af78-40a3-8821-b4f3e7ccedcb","puma","concolor","gold beach","united states","oregon","","1933-06-16","-124.421774","42.407333","[""geolocate_georeference""]"
"b28df360-51b6-4915-beb2-e6ebd7d6f5a7","puma","concolor","shoshone","united states","nevada","","1917-01-23","-116.557033","40.697412","[""geolocate_georeference""]"
"a8fa9d3d-52a7-4f85-88d1-ff0b4fec071e","puma","concolor","near san francisco, yeguare river valley","honduras","","","1946-03-26","-88.366667","14.116667","[""geolocate_georeference""]"
"d49a2487-7f76-465a-8f83-e21e08775ced","puma","concolor","boquete [verbatim elevation:4000]","panama","","","1901-04-22","-81.3","8.4","[""geolocate_georeference""]"
"827dbc45-a7f9-46e8-b266-08e02a81d230","puma","concolor","unit 10a, dicks creek","united states","idaho","","2000-01-22","-116.284589","46.611291","[""geolocate_georeference""]"
"0f413177-d24a-456a-8c41-ab0141143989","puma","concolor","italian canyon, raft river","united states","utah","","1997-01-09","-113.292219","41.957974","[""geolocate_georeference""]"
"aa4f85ee-4b4b-4f2b-8a14-146485028670","puma","concolor","unit 47, deadwood","united states","idaho","","2000-02-01","-115.582892","44.468233","[""geolocate_georeference""]"
"a42cdbca-9aad-4cd6-9b49-36b8613e8415","puma","concolor","unit 73a, portage canyon","united states","idaho","","2000-03-23","-112.801376","42.479081","[""geolocate_georeference""]"
"e2bbc357-e584-40fa-b177-20f1d776c755","puma","concolor","fall creek, unit 39","united states","idaho","","1997-11-30","-115.352621","45.477132","[""geolocate_georeference""]"
"bcff121d-d35a-4184-a4d5-eec43969a998","puma","concolor","unit 18, rice creek","united states","idaho","","2000-02-14","-113.236384","42.024362","[""geolocate_georeference""]"
"c307f1c0-9f2c-4852-96db-98e6dab15ef5","puma","concolor","rosillos mts","united states","texas","brewster co","1955-04-26","-97.2429962","29.5259991","[""idigbio_georeference""]"
"e37f9f78-431f-4020-84e4-065f189b8215","puma","concolor","collier seminole state park; 1500 yds from indian reservation at royalle hammock on hwy 41","united states","florida","collier","1985-03-23","-81.60389","25.97611","[""idigbio_georeference""]"
"e0a1bbfd-c0fb-454e-b46e-7d563ab5d272","puma","concolor","cr 833 2 miles  s of cr 832 (devil's garden)","united states","florida","hendry","2003-03-22","-81.12701096","26.5699865","[""idigbio_georeference""]"
"d86bea49-da72-422d-b35d-48110dafea2f","puma","concolor","3315 sr 29, 5.5 miles south of immokalee at owl hammock curve","united states","florida","collier","2005-06-19","-81.34532","26.3591633","[""idigbio_georeference""]"
"ba81199e-579e-474b-8a1f-73cd7ed5c638","puma","concolor","cr 846, 2 miles north of cr 858","united states","florida","collier","2006-01-27","-81.5951333","26.346","[""idigbio_georeference""]"
"a16b5b04-9854-4d9f-8d3c-e47a5123cb01","puma","concolor","8 mi s of us1 & card sound road intersection, on card sound road","united states","florida","dade","2006-02-02","-80.409151","25.333719","[""idigbio_georeference""]"
"83f3c18b-39a2-459e-a37e-b662d4822294","puma","concolor","s bound lane of sr 29, 5.6 mi s of i-75","united states","florida","collier","2009-05-14","-81.3558","26.0876","[""idigbio_georeference""]"
"024f0b26-e560-4870-93a2-167d2798c28a","puma","concolor","700 m se of hog pond, fpnwr","united states","florida","collier","2009-06-12","-81.4056","26.213","[""idigbio_georeference""]"
"7e6d4789-84f7-4039-b8b0-5d0994376fa6","puma","concolor","us 41, 0.47 km west of manatee road","united states","florida","collier","2010-05-23","-81.68095","26.0517","[""idigbio_georeference""]"
"9d126090-5293-4a0b-a784-0d603acf4133","puma","concolor","big cypress national preserve, 10.9 km nne oasis hanger","united states","florida","collier","2003-06-19","-80.986","25.9501","[""idigbio_georeference""]"
"bff44572-c5e9-4893-808a-a4b0fe981c55","puma","concolor","cr 846 (immokalee road) 2.4 km e of 0.1 well grade road","united states","florida","collier","2012-06-19","-81.4972","26.36663","[""idigbio_georeference""]"
"d16ceda2-eabb-4e73-a306-8ec02e61608a","puma","concolor","2 km nw of intersection of cr 846 & countyline road, barron collier property","united states","florida","collier","2012-05-16","-81.28717","26.4338","[""idigbio_georeference""]"
"973a39e7-99e7-439c-b2a5-5ec76423fa1f","puma","concolor","alico grove n of corkscrew road, near gate 2 of the crew marsh unit","united states","florida","collier","2011-09-10","-81.5441","26.48925","[""idigbio_georeference""]"
"836f4fb5-8094-4cd3-8b22-53a3cfb2b7ec","puma","concolor","us 41 ~ 1.4 km e of intersection with san marco rd, eastbound lane, 113 m w of cssp trail entrance (n side of rd)","united states","florida","collier","2012-10-06","-81.580863","25.9878","[""idigbio_georeference""]"
"d36586c0-6743-4c89-b8ab-440b211dac82","puma","concolor","i-75, mm 93, n bound lane (w) on n side of shoulder on bridge over miller canal","united states","florida","collier","2013-08-19","-81.55518","26.15316","[""idigbio_georeference""]"
"f6cee543-a641-415e-a320-889db4338a2a","puma","concolor","bcsir n of bridge to w of billie swamp safari","united states","florida","hendry","2006-01-14","-81.07474","26.3012","[""idigbio_georeference""]"
"258dc352-11eb-4e3c-802f-482e19cc6cbe","puma","concolor","no locality","united states","colorado","logan co","1911-07-01","-103.1352","40.7167","[""idigbio_georeference""]"
"5d93e679-37ec-439e-a8eb-e97b4a244494","puma","concolor","unit 21, little springs creek","united states","idaho","","1998-12-11","-111.483588","42.109341","[""geolocate_georeference""]"
"aee0976d-c055-4b12-b3ed-2bca090324cc","puma","concolor","i-75 n bound lane on right shoulder; ~1/2 mile n of corkscrew road","united states","florida","lee","2007-03-30","-81.559246","26.479285","[""geolocate_georeference""]"
"279e12ee-ab66-4e91-b1e2-24ed357d178e","puma","concolor","lee/hendry county landfill; habitat n of landfill","united states","florida","hendry","2008-09-08","-81.165901","26.55349","[""geolocate_georeference""]"
"17ef35ae-437c-4840-820a-941d31faf410","puma","concolor","piscocucho [= pisacucho], rio urubamba","peru","cusco","","","-72.333333","-13.25","[""geolocate_georeference""]"
"f6fec440-c8a3-4f6e-bb92-d83f46a48615","puma","concolor","tucson, near","united states","arizona","pima county","","-110.926479","32.221743","[""geolocate_georeference""]"
"8873f871-8c13-498c-a280-9af6d787d033","puma","concolor","bella vista","paraguay","","","1932-03-28","-62.116667","-22.783333","[""geolocate_georeference""]"
"4e04d728-ddcf-4d6c-a09f-c8cd44e47ff4","puma","concolor","paradise","united states","arizona","cochise","1986-06-20","-109.21895","31.934813","[""geolocate_georeference""]"
"81e81670-4e96-43af-bed6-149d9a8e4410","puma","concolor","spruce","united states","washington","jefferson co","1922-05-17","-124.0864029","47.8162994","[""idigbio_georeference""]"
"83f40455-53c5-44cd-8321-289261719e17","puma","concolor","25 mi s sanderson","united states","texas","brewster","","-102.3949966","29.7849998","[""idigbio_georeference""]"
"53ef44dc-a17f-4d97-8cd6-ebb5a419e187","puma","concolor","hills creek reservoir","united states","oregon","lane co","1988-12-15","-122.42585786699475","43.6706449478776","[""idigbio_georeference""]"
"ad460fd4-12be-4d18-b118-bd3d8207d8cc","puma","concolor","benv expansion area-cow bell strand 4 miles n of sr 84","united states","florida","collier","1990-07-20","-81.00972","26.22167","[""idigbio_georeference""]"
"cd6bcef2-22a3-4de4-bf90-f9230ce82068","puma","concolor","cr 846 75 meters w of the immokalee ranch entrance","united states","florida","collier","2002-11-26","-81.3664353","26.4192369","[""idigbio_georeference""]"
"effde069-d07d-49f2-9724-8081d0b02d36","puma","concolor","florida panther national wildlife refuge","united states","florida","collier","2003-10-17","-81.3482","26.18484347","[""idigbio_georeference""]"
"1c90de1b-010a-4d08-a449-2be16461a61a","puma","concolor","everglades national park","united states","florida","dade","2004-03-01","-80.63451","25.458032","[""idigbio_georeference""]"
"0a2c99b2-0024-4d79-9c5f-6b1013eb32b1","puma","concolor","alico rd, 3 mi north of corkscrew rd","united states","florida","lee","2008-11-25","-81.7249","26.4933","[""idigbio_georeference""]"
"4088b280-562b-42dc-b395-e550a3223706","puma","concolor","cr 833 in front of dustin's general store","united states","florida","hendry","2009-11-01","-81.0078","26.3448","[""idigbio_georeference""]"
"72bb4094-5c52-48ce-9db0-b610dcfb8c35","puma","concolor","on sr 29, 1/2 mi s of county line","united states","florida","collier","2011-10-30","-81.4350833333","26.5093333333","[""idigbio_georeference""]"
"1c552b2a-74ac-456e-a9ac-e61206120406","puma","concolor","near big cypress seminole indian reservation game pens","united states","florida","hendry","2003-06-12","-81.0678","26.326","[""idigbio_georeference""]"
"1d76ef00-1869-47bd-9a1e-c74cf90c7cb5","puma","concolor","sherbrooke","canada","quebec","","1840-06-30","-71.9","45.3833333333","[""idigbio_georeference""]"
"cb0b3b89-7db1-416b-9217-c3fe7ae28bad","puma","concolor","","united states","wyoming","platte county","1870-07-17","-104.8211","41.7567","[""idigbio_georeference""]"
"7f0fd9a3-97e2-458d-8001-30950c5dbb6a","puma","concolor","escarcega, 103 km se of","mexico","campeche","","1963-02-11","-89.9986111","17.9433333","[""idigbio_georeference""]"
"1a1f3dc4-0b1f-4039-9f30-1b86e15f2dd6","puma","concolor","hopland field station","united states","california","mendocino","1996-01-05","-123.08275000000002","39.000747","[""idigbio_georeference""]"
"0f013e1f-2e78-47d3-9359-f5bdeb509de8","puma","concolor","mckenzie bridge","united states","oregon","lane co","1948-02-04","-122.16396948094274","44.17514604749025","[""idigbio_georeference""]"
"652d2125-b9cc-4dd0-a8d0-3683b2adb4d8","puma","concolor","escarcega, 7 km n, 51 km e of","mexico","campeche","","1963-03-27","-90.2191667","18.6702778","[""idigbio_georeference""]"
"2b86863b-57c0-442a-8699-8897d9e70296","puma","concolor","us hwy 41 south side of road","united states","florida","collier","1979-02-01","-81.06333","25.85139","[""idigbio_georeference""]"
"3ae7c273-a278-4743-90e0-98d4a44e7b01","puma","concolor","sr 29 s of i-75, just n of entrance to suniland mine on w side of road","united states","florida","collier","2001-05-22","-81.34234","26.267739","[""idigbio_georeference""]"
"1ccb6cbe-cd40-40f5-b526-7af6eea66bcf","puma","concolor","squaw mountain","canada","alberta","census division 15","","-120.38333","54.85","[""geolocate_georeference""]"
"eb61b332-7ae3-46bd-abe8-bb29ce577715","puma","concolor","la toma, hacienda durasno","ecuador","loja","catamayo","","-79.4","-4.016667","[""geolocate_georeference""]"
