locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
eagle trail,united states,alaska,,62.980556,-143.353333,no,High(86),,"62.980556,-143.353333,EAGLE TRAIL|Unavailable|Unavailable|High(86),64.788056,-141.2,EAGLE|Unavailable|Unavailable|Low(35)",8d2c0cab-2e1b-499b-9f44-9d02f90c0f2f
stuart lake,canada,british columbia,,54.55,-124.583333,no,High(86),,"54.55,-124.583333,STUART LAKE|Unavailable|Unavailable|High(86)",8d2e2634-c51b-4fc3-b824-145b0cbaf6e5
midway lake,united states,alaska,,63.2199,-142.281866,no,High(86),,"63.2199,-142.281866,MIDWAY LAKE|Unavailable|Unavailable|High(86)",8d3be01e-b0be-4d5c-80ce-a0d2be285343
murphy dome,united states,alaska,,64.9525,-148.353333,no,High(86),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|High(86),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",8d5a25a8-021c-40e4-a7dd-d5024004ae0a
black river trail,united states,alaska,,62.614444,-155.737778,no,Low(41),,"62.614444,-155.737778,BLACK RIVER|Unavailable|Unavailable|Low(41),62.510556,-147.471667,BLACK RIVER|Unavailable|Unavailable|Low(41),66.916944,-157.505556,BLACK RIVER|Unavailable|Unavailable|Low(41),62.356944,-165.343889,BLACK RIVER|Unavailable|Unavailable|Low(41),57.707222,-136.113333,BLACK RIVER|Unavailable|Unavailable|Low(41),0,0,RIVER|Unavailable|Unavailable|Low(35),62.336111,-165.335,BLACK|Unavailable|Unavailable|Low(35)",8d5e02c1-d3fe-4b60-9afd-1b3fb3fa62fb
hudson lake,united states,alaska,,61.898648,-145.675876,no,High(86),,"61.898648,-145.675876,HUDSON LAKE|Unavailable|Unavailable|High(86)",8d836d8f-a98b-4b46-8ff0-4fe097726109
shuswap,canada,british columbia,,50.533333,-116.01667,no,High(82),,"50.533333,-116.01667,SHUSWAP|Unavailable|Unavailable|High(82),50.533333,-116.033333,SHUSWAP|Unavailable|Unavailable|High(82),50.783333,-119.7,SHUSWAP|Unavailable|Unavailable|High(82)",8d879fbf-31ed-47ad-9f62-0fa672cd1299
"malley (?) creek, brooks range",united states,alaska,,68.2,-152.25,no,Low(42),,"68.2,-152.25,BROOKS RANGE|Unavailable|Unavailable|Low(42),52.118056,177.65,X CREEK|Unavailable|Unavailable|Low(37)",8d898170-bfaa-4645-bad2-0b10b79d338e
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",8d907736-90d0-4bc0-a41e-5f4c53d06137
between mccarthy and nizina river,united states,alaska,,61.374594,-142.701697,no,Medium(57),,"61.374594,-142.701697,(g1)Nizina River|Unavailable|Unavailable|Medium(57),61.367944,-142.696992,(g1)Nizina River|Unavailable|Unavailable|Medium(57),61.349722,-143.243333,NIZINA RIVER|Unavailable|Unavailable|Low(42),61.433333,-142.921667,MCCARTHY|Unavailable|Unavailable|Low(38),0,0,RIVER|Unavailable|Unavailable|Low(35)",8d917bb5-2cd1-49a6-b162-93dc91dfb35d
"2 mi out old road, rampart",united states,alaska,,65.505,-150.17,no,Low(37),,"65.505,-150.17,RAMPART|Unavailable|Unavailable|Low(37)",8daad970-5702-4d89-9969-6d498924fb67
"copper center, tazlina river",united states,alaska,,62.038611,-145.387222,no,Low(43),,"62.038611,-145.387222,TAZLINA RIVER|Unavailable|Unavailable|Low(43),61.97696,-145.329729,COPPER CENTER|Unavailable|Unavailable|Low(43),62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",8de4b927-7be9-4742-b3f9-339898eb9038
birch creek village,united states,alaska,,67.444444,-151.385556,no,Low(41),,"67.444444,-151.385556,BIRCH CREEK|Unavailable|Unavailable|Low(41),62.231667,-150.108611,BIRCH CREEK|Unavailable|Unavailable|Low(41),64.461667,-155.281667,BIRCH CREEK|Unavailable|Unavailable|Low(41),66.295278,-154.835278,BIRCH CREEK|Unavailable|Unavailable|Low(41),66.259035,-145.819017,BIRCH CREEK|Unavailable|Unavailable|Low(41),64.178333,-149.281111,BIRCH CREEK|Unavailable|Unavailable|Low(41),64.848889,-164.111944,BIRCH CREEK|Unavailable|Unavailable|Low(41),65.117778,-151.842778,BIRCH CREEK|Unavailable|Unavailable|Low(41),65.328056,-164.35,BIRCH CREEK|Unavailable|Unavailable|Low(41),0,0,BIRCH CREEK|Unavailable|Unavailable|Low(41),63.866667,-151.555833,BIRCH CREEK|Unavailable|Unavailable|Low(41),65.26,-146.736111,BIRCH CREEK|Unavailable|Unavailable|Low(41),66.270278,-145.504167,BIRCH CREEK|Unavailable|Unavailable|Low(41),58.156667,-136.186944,VILLAGE|Unavailable|Unavailable|Low(37)",8de77331-ee87-426c-ab20-ea9f270f7a0f
grand lake,canada,newfoundland,labrador,49,-57.333333,no,High(86),,"49,-57.333333,GRAND LAKE|CAN:water:768@LK|Unavailable|High(86),53.666667,-60.5,GRAND LAKE|Unavailable|Unavailable|High(85)",8e5c1772-99cb-4414-9df9-b21a2e5bc007
hess creek at eliott highway.,united states,alaska,yukon-koyukuk dist.,65.672222,-149.810278,no,Low(40),,"65.672222,-149.810278,HESS CREEK|Unavailable|Unavailable|Low(40)",8df77e9d-249c-49d3-b8a5-305a6093529a
"tonsina river, mile 74.25 richardson highway",united states,alaska,,61.641389,-144.618056,no,Low(43),,"61.641389,-144.618056,TONSINA RIVER|Unavailable|Unavailable|Low(43),64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40),61.655833,-145.175278,TONSINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",8e00d57a-a38c-485c-a33e-8ca238a978fb
bonanza creek,united states,alaska,,65.322778,-151.345,no,High(88),,"65.322778,-151.345,BONANZA CREEK|Unavailable|Unavailable|High(88),65.235,-142.730556,BONANZA CREEK|Unavailable|Unavailable|High(88),65.080278,-146.814167,BONANZA CREEK|Unavailable|Unavailable|High(88),65.339722,-149.775556,BONANZA CREEK|Unavailable|Unavailable|High(88),61.49,-142.893611,BONANZA CREEK|Unavailable|Unavailable|High(88),64.887222,-165.000556,BONANZA CREEK|Unavailable|Unavailable|High(88),65.376111,-164.180833,BONANZA CREEK|Unavailable|Unavailable|High(88),62.078889,-141.874722,BONANZA CREEK|Unavailable|Unavailable|High(88),61.962778,-147.283889,BONANZA CREEK|Unavailable|Unavailable|High(88),61.063889,-159.752778,BONANZA CREEK|Unavailable|Unavailable|High(88),62.4425,-151.5075,BONANZA CREEK|Unavailable|Unavailable|High(88),64.997778,-142.379444,BONANZA CREEK|Unavailable|Unavailable|High(88),64.940278,-164.138056,BONANZA CREEK|Unavailable|Unavailable|High(88),64.018611,-148.704444,BONANZA CREEK|Unavailable|Unavailable|High(88),66.588889,-151.060278,BONANZA CREEK|Unavailable|Unavailable|High(88),64.370556,-154.757222,BONANZA CREEK|Unavailable|Unavailable|High(88),60.723056,-155.135556,BONANZA CREEK|Unavailable|Unavailable|High(88),67.486389,-150.933056,BONANZA CREEK|Unavailable|Unavailable|High(88),0,0,BONANZA CREEK|Unavailable|Unavailable|High(88),60.833333,-149.535556,BONANZA CREEK|Unavailable|Unavailable|High(88),65.757778,-161.849444,BONANZA CREEK|Unavailable|Unavailable|High(88),64.470278,-157.846389,BONANZA CREEK|Unavailable|Unavailable|High(88),64.050833,-155.579722,BONANZA CREEK|Unavailable|Unavailable|High(88),62.335,-158.194167,BONANZA CREEK|Unavailable|Unavailable|High(88),64.656389,-148.511111,BONANZA CREEK|Unavailable|Unavailable|High(88),66.045,-165.54,BONANZA CREEK|Unavailable|Unavailable|High(88),65.558889,-145.311389,BONANZA CREEK|Unavailable|Unavailable|High(88),64.770833,-145.306667,BONANZA CREEK|Unavailable|Unavailable|High(88),62.08,-141.875278,BONANZA|Unavailable|Unavailable|Low(37)",8e0ca5e9-1b1f-4b8f-9a91-bffad1524c6d
minto flats,united states,alaska,,65.150411,-149.349708,no,Low(35),,"65.150411,-149.349708,MINTO|Unavailable|Unavailable|Low(35)",8e10bbdb-d973-4b23-98a8-43db6fa4a62b
tonsina river,united states,alaska,,61.641389,-144.618056,no,High(88),,"61.641389,-144.618056,TONSINA RIVER|Unavailable|Unavailable|High(88),61.655833,-145.175278,TONSINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",8e15ebfb-7695-4dbc-aa72-c4c730db734e
tazlina river,united states,alaska,,62.038611,-145.387222,no,High(88),,"62.038611,-145.387222,TAZLINA RIVER|Unavailable|Unavailable|High(88),62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",8e16112f-89e3-41c0-8741-df7c2345fb58
tanana river,united states,alaska,,65.160556,-151.960278,no,High(87),,"65.160556,-151.960278,TANANA RIVER|Unavailable|Unavailable|High(87),64.771,-147.59119,(g1)Tanana River|Unavailable|Unavailable|Medium(57),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",8e2ec9bb-11e1-4ced-b8ad-271a333d73ae
"west fork, taylor highway",united states,alaska,,61.428889,-150.448889,no,Low(39),,"61.428889,-150.448889,WEST FORK|Unavailable|Unavailable|Low(39),65.450833,-148.644722,WEST FORK|Unavailable|Unavailable|Low(39),61.747778,-149.420833,WEST FORK|Unavailable|Unavailable|Low(39),65.727222,-164.848611,TAYLOR|Unavailable|Unavailable|Low(36)",8e313758-0b57-450a-b634-c1eb6cfeb540
beaver pike,united states,alaska,,66.359444,-147.396389,no,Low(36),,"66.359444,-147.396389,BEAVER|Unavailable|Unavailable|Low(36),66.5,-146.916667,BEAVER|Unavailable|Unavailable|Low(36)",8e428564-6110-4e72-9214-cdcbf1c8bafc
"fort yukon, porcupine river",united states,alaska,,68.466667,-139.533333,no,Medium(60),,"68.466667,-139.533333,(g1)Porcupine River|Unavailable|Unavailable|Medium(60),57.8325,-136.350833,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),66.595,-145.308889,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),0,0,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40),59.421389,-136.236944,PORCUPINE|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",8e4d24d9-6f41-4dfb-b026-6d57bd3356a2
clearwater creek,united states,alaska,,63.018056,-142.555556,no,High(91),,"63.018056,-142.555556,CLEARWATER CREEK|Unavailable|Unavailable|High(91),63.150556,-143.199722,CLEARWATER CREEK|Unavailable|Unavailable|High(91),62.199167,-151.607778,CLEARWATER CREEK|Unavailable|Unavailable|High(91),62.898611,-147.129444,CLEARWATER CREEK|Unavailable|Unavailable|High(91),59.818333,-153.286667,CLEARWATER CREEK|Unavailable|Unavailable|High(91),63.411667,-150.97,CLEARWATER CREEK|Unavailable|Unavailable|High(91),63.732222,-154.883889,CLEARWATER CREEK|Unavailable|Unavailable|High(91),64.101667,-145.559167,CLEARWATER CREEK|Unavailable|Unavailable|High(91),68.383333,-145.683333,WATER CREEK|Unavailable|Unavailable|Low(28)",8e4f4b6d-d23c-4208-ad8c-500f4bac9165
talkeetna,united states,alaska,,62.323889,-150.109444,no,High(85),,"62.323889,-150.109444,TALKEETNA|AK:ppl:799@PPL|Unavailable|High(85)",8e6a39f5-1c30-40f9-b576-6e764483312f
minto flats,united states,alaska,,65.150411,-149.349708,no,Low(35),,"65.150411,-149.349708,MINTO|Unavailable|Unavailable|Low(35)",8e832db4-1ef2-4964-84dc-796a1a30e014
mile 83 glennallen northside,united states,alaska,,62.109167,-145.546389,no,Low(40),,"62.109167,-145.546389,GLENNALLEN|Unavailable|Unavailable|Low(40)",8e8c5b40-682f-40ea-878d-88be9fbddb1c
tanacross,united states,alaska,,63.385278,-143.346389,no,High(84),,"63.385278,-143.346389,TANACROSS|Unavailable|Unavailable|High(84)",8e8dbe46-2b9a-43c5-a3f6-c38fead0c5de
tatalina river,united states,alaska,,65.088333,-149.2975,no,High(89),,"65.088333,-149.2975,TATALINA RIVER|Unavailable|Unavailable|High(89),62.980556,-155.624722,TATALINA RIVER|Unavailable|Unavailable|High(89),0,0,RIVER|Unavailable|Unavailable|Low(35)",8ec4e199-103e-4083-8b24-609fe607fb99
copper river,united states,alaska,,60.388611,-144.960833,no,High(87),,"60.388611,-144.960833,COPPER RIVER|Unavailable|Unavailable|High(87),59.526944,-154.518333,COPPER RIVER|Unavailable|Unavailable|High(87),62.607572,-144.563747,(g1)Copper River|Unavailable|Unavailable|Medium(57),0,0,RIVER|Unavailable|Unavailable|Low(35)",8ece710f-9642-47b3-a77e-a65d1ae4701c
tok,united states,alaska,valdez-cordova,63.336667,-142.985556,no,High(78),,"63.336667,-142.985556,TOK|Unavailable|Unavailable|High(78)",8ed646c4-0412-424a-86e2-63b65299becd
"tok river bridge, e of tok",united states,alaska,,63.363611,-142.841111,no,Low(39),,"63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",8edcd854-7f5d-4648-9e97-357a4854125d
dot lake,united states,alaska,,63.661389,-144.064444,no,High(83),,"63.661389,-144.064444,DOT LAKE|Unavailable|Unavailable|High(83),63.663566,-144.07071,DOT LAKE|Unavailable|Unavailable|High(83)",8ee905c4-d3f6-4c81-ac20-9a51d255e0ca
"tok river bridge, e of tok",united states,alaska,,63.363611,-142.841111,no,Low(39),,"63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",8f1440d2-651f-4fb0-a60a-62e5265be825
cache creek,canada,british columbia,thompson-nicola,50.8,-121.316667,no,High(87),,"50.8,-121.316667,CACHE CREEK|CAN:muni:677@PPL|Unavailable|High(87),61.75,-140.95,CACHE CREEK|Unavailable|Unavailable|High(86)",8f82ef4d-9998-4602-966d-076a19789733
"aldar creek, rampart",united states,alaska,,65.505,-150.17,no,Low(37),,"65.505,-150.17,RAMPART|Unavailable|Unavailable|Low(37)",8f298fe3-ff07-4a4f-8e7c-c1b33394c1ec
fort wainwright,united states,alaska,,64.556751,-147.781984,no,High(90),,"64.556751,-147.781984,FORT WAINWRIGHT|Unavailable|Unavailable|High(90),70.6375,-160.029167,(g1)Wainwright|Unavailable|Unavailable|Medium(55),70.636944,-160.038333,WAINWRIGHT|Unavailable|Unavailable|Low(40)",8f464c35-0815-41a5-8f6e-4d10a23661ee
circle city,united states,alaska,,65.825556,-144.060556,no,Low(36),,"65.825556,-144.060556,CIRCLE|Unavailable|Unavailable|Low(36)",8f58ca27-409b-439c-8f0f-306d73d1dbf2
tonzona river,united states,alaska,,63.190833,-153.760833,no,High(88),,"63.190833,-153.760833,TONZONA RIVER|Unavailable|Unavailable|High(88),0,0,RIVER|Unavailable|Unavailable|Low(35)",8f5d5c1f-5e7a-4e6a-9fcf-e4b584ca3c67
mile 55 taylor highway,united states,alaska,,65.727222,-164.848611,no,Low(36),,"65.727222,-164.848611,TAYLOR|Unavailable|Unavailable|Low(36)",8f6ff90c-8c70-419d-b969-4d73653e68f5
midway lake,united states,alaska,,63.2199,-142.281866,no,High(86),,"63.2199,-142.281866,MIDWAY LAKE|Unavailable|Unavailable|High(86)",8f7df644-f1b0-4d49-bcf8-8f51e2e4b669
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",8f9bce59-1089-4bb7-972a-793157e829b3
white mountain; 3 mi up river,united states,alaska,,55.078333,-133.11,no,Low(44),,"55.078333,-133.11,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),62.381944,-143.035,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),64.681389,-163.405556,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),56.379167,-134.200278,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),0,0,RIVER|Unavailable|Unavailable|Low(35)",8fb99a02-01d0-4b85-afbe-6845ebac1142
clear creek,united states,alaska,,62.271389,-148.4325,no,High(86),,"62.271389,-148.4325,CLEAR CREEK|Unavailable|Unavailable|High(86),61.714444,-144.107778,CLEAR CREEK|Unavailable|Unavailable|High(86),60.672778,-160.278056,CLEAR CREEK|Unavailable|Unavailable|High(86),64.236667,-146.266111,CLEAR CREEK|Unavailable|Unavailable|High(86),63.501667,-148.823611,CLEAR CREEK|Unavailable|Unavailable|High(86),63.222222,-155.060556,CLEAR CREEK|Unavailable|Unavailable|High(86),60.103333,-142.278889,CLEAR CREEK|Unavailable|Unavailable|High(86),63.218056,-155.276667,CLEAR CREEK|Unavailable|Unavailable|High(86),63.064167,-145.973889,CLEAR CREEK|Unavailable|Unavailable|High(86),61.574167,-143.805278,CLEAR CREEK|Unavailable|Unavailable|High(86),65.525556,-167.551667,CLEAR CREEK|Unavailable|Unavailable|High(86),64.893889,-162.154167,CLEAR CREEK|Unavailable|Unavailable|High(86),64.444722,-149.1075,CLEAR CREEK|Unavailable|Unavailable|High(86),64.835833,-147.645278,CLEAR CREEK|Unavailable|Unavailable|High(86),60.207778,-144.486389,CLEAR CREEK|Unavailable|Unavailable|High(86),59.160833,-138.62,CLEAR CREEK|Unavailable|Unavailable|High(86),59.032778,-138.214444,CLEAR CREEK|Unavailable|Unavailable|High(86),61.078333,-146.775278,CLEAR CREEK|Unavailable|Unavailable|High(86),60.1525,-149.415833,CLEAR CREEK|Unavailable|Unavailable|High(86),60.397222,-144.0325,CLEAR CREEK|Unavailable|Unavailable|High(86),56.887222,-132.701111,CLEAR CREEK|Unavailable|Unavailable|High(86),66.215556,-155.496389,CLEAR CREEK|Unavailable|Unavailable|High(86),64.743333,-147.918889,CLEAR CREEK|Unavailable|Unavailable|High(86),61.750833,-150.914722,CLEAR CREEK|Unavailable|Unavailable|High(86),55.824722,-130.928611,CLEAR CREEK|Unavailable|Unavailable|High(86),60.0425,-150.647778,CLEAR CREEK|Unavailable|Unavailable|High(86),64.416667,-150.373611,CLEAR CREEK|Unavailable|Unavailable|High(86),61.432433,-142.930383,(g1)Clear Creek|Unavailable|Unavailable|Medium(56),64.336111,-149.163056,CLEAR|Unavailable|Unavailable|Low(35)",8fd0e255-af57-4891-ac96-e248879d9dbd
healy,united states,alaska,,63.856944,-148.966111,no,High(81),,"63.856944,-148.966111,HEALY|AK:ppl:616@PPL|Unavailable|High(81),63.446944,-161.961389,HEALY|Unavailable|Unavailable|High(80)",8fe6debb-5ea9-428c-af55-9dc898df3f17
pelly river,canada,yukon,,62.783333,-137.333333,no,High(86),,"62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|High(86)",9045f53e-1ee6-4080-8e43-60c47397ab8a
"white mountain, fish river",united states,alaska,,55.078333,-133.11,no,Low(44),,"55.078333,-133.11,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),62.381944,-143.035,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),64.681389,-163.405556,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),56.379167,-134.200278,WHITE MOUNTAIN|Unavailable|Unavailable|Low(44),64.586111,-163.35,FISH RIVER|Unavailable|Unavailable|Low(40),63.475,-152.887222,FISH RIVER|Unavailable|Unavailable|Low(40),65.855556,-160.430556,FISH RIVER|Unavailable|Unavailable|Low(40),66.663056,-159.955278,FISH RIVER|Unavailable|Unavailable|Low(40),0,0,RIVER|Unavailable|Unavailable|Low(35)",9018ea78-ea2d-45ae-8936-9cdae6155627
mile 20 nenana road,united states,alaska,,64.563889,-149.093056,no,Low(36),,"64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36)",9039cbf7-e3cb-448e-b693-e568f91e9adc
loomis,united states,washington,,46.43621,-124.048216,no,High(81),,"46.43621,-124.048216,LOOMIS|Unavailable|Unavailable|High(81),48.820985,-119.633406,LOOMIS|Unavailable|Unavailable|High(81)",903d490b-f714-4813-a5ea-8364179d1152
between clearwater creek and little tok river,united states,alaska,,63.083333,-143.366667,no,Medium(61),,"63.083333,-143.366667,(g1)Little Tok River|Unavailable|Unavailable|Medium(61),63.018056,-142.555556,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),63.150556,-143.199722,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),63.732222,-154.883889,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),63.411667,-150.97,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),62.199167,-151.607778,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),62.898611,-147.129444,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),64.101667,-145.559167,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),59.818333,-153.286667,CLEARWATER CREEK|Unavailable|Unavailable|Low(46),63.086111,-143.344722,LITTLE TOK RIVER|Unavailable|Unavailable|Low(46),63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33),68.383333,-145.683333,WATER CREEK|Unavailable|Unavailable|Low(28)",9040b882-20ac-4903-96c7-c91b3e76082a
tazlina,united states,alaska,,62.05887,-145.428421,no,High(82),,"62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|High(82)",9054265d-0c7e-4c51-836e-6086cd2e39ac
gulkana river,united states,alaska,,62.220833,-145.392778,no,High(88),,"62.220833,-145.392778,GULKANA RIVER|Unavailable|Unavailable|High(88),62.271389,-145.382222,GULKANA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",906ab159-1dc0-4bd5-bb35-ad7538084644
mile 4 taylor highway,united states,alaska,,65.727222,-164.848611,no,Low(36),,"65.727222,-164.848611,TAYLOR|Unavailable|Unavailable|Low(36)",908641b7-8c20-4141-a971-f011430b0185
tazlina,united states,alaska,valdez-cordova,62.05887,-145.428421,no,High(82),,"62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|High(82)",908e7d9b-6cfb-4340-8b25-e608b4de7a5e
slippery creek,united states,alaska,,65.04,-147.095833,no,High(89),,"65.04,-147.095833,SLIPPERY CREEK|Unavailable|Unavailable|High(89),63.748889,-151.687222,SLIPPERY CREEK|Unavailable|Unavailable|High(89),59.739167,-153.345,SLIPPERY CREEK|Unavailable|Unavailable|High(89)",909cc00a-3115-4fb9-b126-445d88c683f8
clearwater ck near eagle campground.,united states,alaska,,64.788056,-141.2,no,Medium(50),,"64.788056,-141.2,Near EAGLE|Unavailable|Unavailable|Medium(50)",90acdf78-ae59-4388-97c6-484f8bbcd8b5
"fort yukon, yukon river",united states,alaska,,62.5,-165,no,Medium(56),,"62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|Low(41),66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40),0,0,RIVER|Unavailable|Unavailable|Low(35)",90b2fbcc-afda-4ff4-8253-4797c8995366
mile 135 richardson highway,united states,alaska,,64.286944,-146.339444,no,Low(40),,"64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40)",90ce07c4-653b-413a-806a-6b2e7af1a37c
glennallen,united states,alaska,valdez-cordova,62.109167,-145.546389,no,High(85),,"62.109167,-145.546389,GLENNALLEN|Unavailable|Unavailable|High(85)",90df6d2b-fe7d-4b6d-a5be-a883c1ddbd47
point barrow,united states,alaska,,71.3875,-156.481111,no,High(87),,"71.3875,-156.481111,POINT BARROW|Unavailable|Unavailable|High(87),71,-157,(g1)Point Barrow|Unavailable|Unavailable|Medium(57),71.391389,-156.475,(g1)POINT BARROW|Unavailable|Unavailable|Medium(57),71.290556,-156.788611,BARROW|AK:ppl:518@PPL|Unavailable|Low(37)",90eda64c-0413-4f10-a5ad-845cc7a0fb48
mentasta lake,united states,alaska,,62.921111,-143.769167,no,High(88),,"62.921111,-143.769167,MENTASTA LAKE|Unavailable|Unavailable|High(88),62.930556,-143.795833,MENTASTA LAKE|Unavailable|Unavailable|High(88)",90f8a10d-99a9-4721-b2ff-16de47132258
rampart,united states,alaska,,65.505,-150.17,no,High(82),,"65.505,-150.17,RAMPART|Unavailable|Unavailable|High(82)",9104920d-91db-4202-9355-834cc3f52105
birch hill,united states,alaska,,65.206667,-164.8775,no,High(85),,"65.206667,-164.8775,BIRCH HILL|Unavailable|Unavailable|High(85),64.863611,-147.640833,BIRCH HILL|Unavailable|Unavailable|High(85),66.941389,-151.448056,BIRCH HILL|Unavailable|Unavailable|High(85),64.533333,-158.233333,BIRCH HILL|Unavailable|Unavailable|High(85),60.915278,-150.760278,BIRCH HILL|Unavailable|Unavailable|High(85)",9122a8f1-7b59-48ef-9c3c-71ab27e0b0b3
tok river,united states,alaska,,63.363611,-142.841111,no,High(84),,"63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|High(84),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",91295538-b275-4c57-8a4c-d44ddd157c2d
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",912dcc1e-acb5-4e87-bfba-b69fd5f42b90
gakona,united states,alaska,,62.301944,-145.301944,no,High(81),,"62.301944,-145.301944,GAKONA|Unavailable|Unavailable|High(81)",9145be3c-e9e3-4fb9-8a54-2d01191f3d5d
"n of mile 183, glennallen",united states,alaska,,62.109167,-145.546389,no,Low(40),,"62.109167,-145.546389,GLENNALLEN|Unavailable|Unavailable|Low(40)",9164cd84-5590-4af7-ac60-9afe6df3a93e
"8 mi creek, okanogan co., washington",united states,washington,okanogan,48.548712,-119.740856,no,Low(46),,"48.548712,-119.740856,OKANOGAN COUNTY|WA:cnty:53047@CNTYCNTR|Unavailable|Low(46),48.548851,-119.740787,OKANOGAN COUNTY|Unavailable|Unavailable|Low(45),48.361262,-119.583387,OKANOGAN|WA:ppl:23852@PPL|Unavailable|Low(39)",92bb2801-bdcb-4df6-9289-ffec60964bc5
"fort yukon, yukon river",united states,alaska,,62.5,-165,no,Medium(56),,"62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|Low(41),66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40),0,0,RIVER|Unavailable|Unavailable|Low(35)",917736a9-5a1a-4140-a058-a9c5914b0315
