"uuid","genus","specificepithet","locality","country","stateprovince","county","datecollected","longitude","latitude","flags"
"71dc8534-b49c-4967-9404-e0a2e455d30c","felis","pardalis","montanas de cupa","ecuador","esmeraldas","","1963-03-18","-79.47747","0.39638","[""idigbio_georeference""]"
"b5a1e2fa-dd97-4658-9837-61ebd014b843","leopardus","pardalis","15 mi e of dadanawa","guyana","upper takutu-upper essequibo","","1963-07-30","-59.29954","2.83333","[""idigbio_georeference""]"
"fecbb7fb-9cac-40f5-8970-99423df8cb43","leopardus","pardalis","14 km ne potrero grande","costa rica","puntarenas province","","1965-06-28","-83.093","9.106","[""idigbio_georeference""]"
"c6f5715c-a790-45a8-8582-90bbe2c4c59e","leopardus","pardalis","vicinity of san isidro del general","costa rica","san jose","","1932-06-01","-83.699997","9.383333","[""idigbio_georeference""]"
"a0c07bc9-4a73-4044-95a4-76aecc73c602","felis","pardalis","limon","ecuador","esmeraldas","","1963-05-10","-78.9831","1.2492","[""idigbio_georeference""]"
"487af3e1-9113-4542-bc6c-f31b976f4236","felis","pardalis","near quininde","ecuador","esmeraldas","","1963-06-27","-79.467","0.333","[""idigbio_georeference""]"
"1e20c9d6-2efd-4b23-bf6e-5759f8e82d63","felis","pardalis","dogola","ecuador","esmeraldas","","1963-03-17","-79.69368","0.22522","[""idigbio_georeference""]"
"549e64a2-a4af-4572-a55a-e3f55f286c24","leopardus","pardalis","barro colorado island.","panama","panamá","","2003-09-01","-79.848821","9.156101","[""idigbio_georeference""]"
"b1a79025-9d74-4de1-86a6-a99373d7a19c","leopardus","pardalis","vicinity of san jose","costa rica","san jose","","1932-01-01","-84.083336","9.933333","[""idigbio_georeference""]"
"fc6cb2ab-2905-4276-8506-ba7b5cabc137","felis","pardalis","tolita","ecuador","esmeraldas","","1966-04-21","-78.9994","1.1953","[""idigbio_georeference""]"
"716527cd-6cc1-40d8-8808-4cd481b656d6","leopardus","pardalis","rio colorado, zona boca","peru","madre de dios","manu","1954-10-22","-70.3333359","-12.6499996","[""idigbio_georeference""]"
"549478ff-f38e-4cd2-adda-331a1b9df84b","leopardus","pardalis","acapulco [=acapulco de juárez]","mexico","guerrero","","1905-02-22","-99.8977777777","16.8711111111","[""idigbio_georeference""]"
"6db86301-ef30-4e2c-bce9-24d701b4aa8f","leopardus","pardalis","rio de los amigos, zona boca","peru","madre de dios","manu-tambopata","1954-11-13","-70.0833359","-12.6000004","[""idigbio_georeference""]"
"cffd0017-9cf2-420f-b614-0c02d2bf04a4","felis","pardalis","rio blanco","ecuador","pichincha","","1965-01-08","-78.457","0.30768","[""idigbio_georeference""]"
"c1c77b24-b3d7-490e-90b9-e122a71745c4","leopardus","pardalis","ebano region, 10 mi w (at hac. limon)","mexico","san luis potosí","","1948-06-28","-98.46209724511091","22.148384413813012","[""idigbio_georeference""]"
"e0eea1f7-f284-4936-a77e-7726017185a3","leopardus","pardalis","south valley, albuquerque","united states","new mexico","bernalillo county","1966-05-01","-106.6516457","35.0838115","[""idigbio_georeference""]"
"112af945-a915-48ad-8cc6-eb4b738f7443","leopardus","pardalis","quebrada aguas calientes, left bank, rio alto madre de dios, 2.75 km e shintuya","peru","madre de dios","manu","1999-09-09","-71.269","-12.66833","[""idigbio_georeference""]"
"a87d99e8-82ce-47ad-886e-6583d9081b33","leopardus","pardalis","21 mi sse cayo on e br. belize r. = camp ballerina","belize","cayo","","1955-04-28","-88.95","16.874","[""idigbio_georeference""]"
"408cab25-eaf3-4079-aeb6-a20b11310e37","leopardus","pardalis","rio tapajos, santarem","brazil","para","","1920-02-04","-54.7000008","-2.4333334","[""idigbio_georeference""]"
"7d47c20a-fdf6-43ed-b1d7-bc03c45a495a","leopardus","pardalis","manaus, purchased in","brazil","amazonas","","1923-07-28","-60.0166664","-3.1333334","[""idigbio_georeference""]"
"40e6ee65-d63b-47f8-9be2-b0231872ef60","felis","pardalis","rio baba","ecuador","pichincha","","1965-01-21","-79.2667","-0.4","[""idigbio_georeference""]"
"cd014ebd-0851-4e05-912c-39e2e5865952","leopardus","pardalis","sarayacu","peru","loreto","ucayali","1923-03-12","-75.1166687","-6.0666666","[""idigbio_georeference""]"
"a5c17e34-6e8e-4d34-8c24-69b99427cd1c","felis","pardalis","mache","ecuador","esmeraldas","","1966-12-10","-79.5","0.2","[""idigbio_georeference""]"
"4fb0f0dc-a037-46eb-93d3-74cd27693fb7","felis","pardalis","quevedo","ecuador","los ríos","","1966-11-23","-79.45","-1.033","[""idigbio_georeference""]"
"a8a07223-a820-41d9-96d4-58f525efc134","leopardus","pardalis","peten jungles [near lake peten]","guatemala","peten","","1947-12-01","-89.83333","16.98333","[""idigbio_georeference""]"
"6550b988-c56b-4cb8-ab4a-43006cfed34d","leopardus","pardalis","gromaco, 15 km ese potrero grande","costa rica","puntarenas province","","1963-02-03","-83.057","8.965","[""idigbio_georeference""]"
"8ec3f3bc-39df-45b8-8849-f6450e398696","leopardus","pardalis","caicara, 26 km s, 58 km e, near hato florida","venezuela","bolivar","","1967-04-22","-65.65","7.42","[""idigbio_georeference""]"
"422efc3c-bebc-4976-b241-0a7102ef5705","leopardus","pardalis","puerto ayacucho, 32 km sse","venezuela","amazonas","","1967-10-17","-67.65","5.4","[""idigbio_georeference""]"
"c1786538-38e6-44b9-b364-8e6f53b9a2a9","leopardus","pardalis","tamatama, rio orinoco","venezuela","amazonas","","1967-05-19","-65.82","3.17","[""idigbio_georeference""]"
"4facb647-455a-41c4-b3f2-7af2baf235da","leopardus","pardalis","urama, 10 km nw, rio yaracuy","venezuela","carabobo","","1966-03-17","-68.38","10.53","[""idigbio_georeference""]"
"9f666720-35e0-4dc3-a0dc-d4011e12259a","leopardus","pardalis","ciudad bolivar, 146 km s and 7 km e (hato san jose)","venezuela","bolivar","","1967-03-15","-63.48","6.82","[""idigbio_georeference""]"
"a56153a7-ff64-43e3-9fd8-762f942e5033","leopardus","pardalis","cano macas, 2 km, near capibara","venezuela","amazonas","","1967-06-06","-66.32","2.62","[""idigbio_georeference""]"
"bc8f20ea-e48f-45b5-bac7-10be00d2f118","leopardus","pardalis","la macarena parque, rio guapaya","colombia","meta","villavicencio","1957-04-08","-73.91666667","2.75","[""idigbio_georeference""]"
"c59eda2b-0666-4b66-92bd-6c4d75c7c26c","leopardus","pardalis","puerto cabello, 35 km nw, bocas de yaracuy","venezuela","falcon","","1966-09-23","-68.25","10.58","[""idigbio_georeference""]"
"06b709b2-238c-4043-96fe-54c852dc8a67","leopardus","pardalis","san jose de payamino","ecuador","napo","","1983-11-13","-77.3166657","-0.5","[""idigbio_georeference""]"
"93c8abd8-af59-4429-ab3c-2f99084816c4","felis","pardalis","paraguay river, 100 km sw of cuiaba","brazil","","","1975-10-28","-57.60563","-16.136","[""idigbio_georeference""]"
"3c760b60-7570-4ed5-bbac-4a9a84fec005","leopardus","pardalis","el salado","mexico","morelos","","1955-02-15","-99.3283333","18.6286111","[""idigbio_georeference""]"
"d1ab81a3-6b53-45bf-8536-11c69751847f","leopardus","pardalis","30 mi n bruni, billings ranch","united states","texas","webb","","-98.84056","27.8595315","[""idigbio_georeference""]"
"298a8241-1ea0-4531-84ee-2d6b53f33a0d","leopardus","pardalis","jesus carranza, 20 km e of","mexico","veracruz","","1948-03-19","-94.8225","17.4316667","[""idigbio_georeference""]"
"fb01a7c1-183e-4808-8862-193297c0bebb","leopardus","pardalis","altamira, 10 mi n of","mexico","tamaulipas","","1953-07-01","-97.93705059103628","22.542330381786407","[""idigbio_georeference""]"
"fcc254fb-d36c-4198-b36c-ad485b52e596","leopardus","pardalis","acayucan, 14 mi s of","mexico","veracruz","","1955-06-05","-94.9133333","17.7436111","[""idigbio_georeference""]"
"3be85287-d670-4540-b350-67912c064ee1","leopardus","pardalis","coro, 66 km n, 29 km w, near pueblo nueva","venezuela","falcon","","","-69.93","12","[""idigbio_georeference""]"
"710edcbf-5b7e-4719-9772-185cc1becd85","leopardus","pardalis","10 mi ne la zamorina","mexico","tamaulipas","","1949-06-28","-97.86346000000002","23.429008","[""idigbio_georeference""]"
"929c03b1-6688-4513-9ea1-d4d877eba287","leopardus","pardalis","57 kilometers  s calabozo , near hato masagural","venezuela","guarico","","1984-10-28","-68.6363889","9.43055555","[""idigbio_georeference""]"
"2e817967-6b6c-4d0b-b6ad-16c345e56572","leopardus","pardalis","buena vista prop., gulf of fonseca","honduras","choluteca","","","-87.6667","13.1667","[""idigbio_georeference""]"
"8b6e431a-f81b-4fd3-b9e8-0cedbefd827a","leopardus","pardalis","santa barbara; featherhill ranch","united states","california","santa barbara","","-119.5944444","34.4386111","[""idigbio_georeference""]"
"ceab7cfe-2e62-47d8-8721-a09d7732b11e","felis","pardalis","jama","ecuador","manabi province","","1983-05-26","-80.267","-0.183","[""idigbio_georeference""]"
"32248aa8-2bf7-4690-be5f-f7b352f123b9","leopardus","pardalis","n/a","costa rica","limon","","1958-06-01","-83.5166667","10.5833333","[""idigbio_georeference""]"
"16bedda0-5f96-4a8d-8b74-fcfa2af5f218","felis","pardalis","como park zoo, st. paul, minnesota","uruguay","","","1967-02-21","-56","-33","[""idigbio_georeference""]"
"f3c032de-4060-4669-acd9-51889faf8366","leopardus","pardalis","iquitos, vicinity of","peru","loreto","","1954-07-01","-73.25","-3.7333","[""idigbio_georeference""]"
"60d0a5fb-1a65-40c5-bfcf-4960a4bebc29","leopardus","pardalis","5 km ejido del rio chajul","mexico","chiapas","ocosingo","1985-04-11","-91.005089","16.153211","[""geolocate_georeference""]"
"e1dad7eb-e97f-46c5-9d68-446dbc80607d","leopardus","pardalis","mount duida, esmeralda","venezuela","amazonas","atabapo","1928-10-23","-65.55","3.166667","[""geolocate_georeference""]"
"3013d866-d024-43e9-aa5d-5ed6727e353e","leopardus","pardalis","aroa, bolivar railroad","venezuela","aragua","mario briceno iragorry","1910-12-13","-67.643522","10.479314","[""geolocate_georeference""]"
"ad9b2ea3-7b97-4d65-ad88-63c8d5b9beca","leopardus","pardalis","tocantins river","brazil","para","baiao","1931-12-18","-67.783333","-2.783333","[""geolocate_georeference""]"
"0c3d3be5-bf35-40f5-bf7a-9f73ecfc042d","leopardus","pardalis","canelos","ecuador","pastaza","pastaza","1924-03-13","-77.757602","-1.589411","[""geolocate_georeference""]"
"8ebb6338-8dad-430d-9cbc-ac01f77a06bc","leopardus","pardalis","madeira river, auara igarape","brazil","amazonas","borba","1930-03-26","-42.5075","-3.486389","[""geolocate_georeference""]"
"174d6052-3468-4a3c-97e4-8b9f10cc7b70","leopardus","pardalis","several km. s. of confluence of rio de la passion and rio salinas. near shore campsite along rio salinas.","guatemala","petén","","1966-03-11","-90.55","16.466667","[""geolocate_georeference""]"
"b26d74e0-ede8-4349-a248-bbfbf949b446","leopardus","pardalis","tegucigalpa, archaga","honduras","francisco morazan","distrito central","1937-07-25","-87.166667","14.25","[""geolocate_georeference""]"
"7f4d0b1a-70e9-4aae-bdb8-94ce08417d27","leopardus","pardalis","tegucigalpa, la cueva archaga","honduras","francisco morazan","distrito central","1937-07-15","-87.466667","15.133333","[""geolocate_georeference""]"
"62e322c4-dd8e-48a9-b0d7-b66fc0a45847","leopardus","pardalis","bandeiro de melo","brazil","bahia","","1913-10-22","-40.829563","-13.056638","[""geolocate_georeference""]"
"b00036bf-0418-4e49-b995-09e7a822fe4c","leopardus","pardalis","coco river","nicaragua","region autonomista atlantico norte","","1908-11-19","-83.138092","14.997513","[""geolocate_georeference""]"
"f5c29602-b0c4-4d09-8a8b-ef9b930293f9","leopardus","pardalis","camoa, rio mayo","mexico","sonora","","1898-12-03","-109.263292","27.232072","[""geolocate_georeference""]"
"2ebba1e9-4a3f-4fff-81d9-ad80d97e45b6","leopardus","pardalis","pongo de manseriche, maranon river","peru","loreto","alto amazonas","1929-02-01","-77.616667","-4.466667","[""geolocate_georeference""]"
"735127b2-4382-49b0-b146-367b3e478774","leopardus","pardalis","tapajos river, inajatuba","brazil","pará","","1931-08-07","-56.087086","-4.153288","[""geolocate_georeference""]"
"bf4ac6ac-d62b-46b9-9bc3-5a74547097c6","felis","pardalis","nareuda river","bolivia","pando","nicolas suarez","1982-05-22","-68.766667","-11.3","[""geolocate_georeference""]"
"fe3dca47-4b7a-44ae-a89f-98b7a0ba4c02","felis","pardalis","montanas de temban","ecuador","esmeraldas","","1963-07-13","-78.65598","0.489016","[""geolocate_georeference""]"
"8a23faf2-9ef8-4ba2-a5a3-0f293b32bff9","felis","pardalis","caune","ecuador","esmeraldas","","1963-12-15","-79.047711","0.592523","[""geolocate_georeference""]"
"9b7ca1ca-22ab-4ea6-a157-483d495c26e2","leopardus","pardalis","alamo de cesarea ranch, between marfa and terlinqua","united states","texas","brewster county","1902-06-26","-98.123064","26.183685","[""geolocate_georeference""]"
"1fd80d67-3631-44b0-8483-3293621d3810","leopardus","pardalis","on edge of rio isiboro at mouth of rio ichoa","bolivia","beni","","1976-12-20","-64.45","-17.133333","[""geolocate_georeference""]"
"ae8a53f8-f09d-4519-941e-b692bedff5ea","leopardus","pardalis","las marimondas, east andes","colombia","la guajira","fonseca district","1943-04-01","-72.92436","11.039033","[""geolocate_georeference""]"
"4715d719-1720-4479-bbaa-cb98d3b6a7b2","leopardus","pardalis","parque nacional yasuni, 82 km s of pompeya sur","ecuador","napo","","1995-11-14","-79.195004","-4.790081","[""geolocate_georeference""]"
"d971f31d-cbef-45d0-84b8-3c924a49afb2","felis","pardalis","aragon","ecuador","esmeraldas","","1963-05-18","-78.8984","0.601561","[""geolocate_georeference""]"
"8704eeb5-82b5-4889-b74c-26ca9db33e56","leopardus","pardalis","juanma gomez river","mexico","","","1904-06-02","-99.35461","25.452115","[""geolocate_georeference""]"
"c470d1b8-3ca7-4df7-8ab7-b96591e554a6","leopardus","pardalis","rio guaimaral","colombia","cesar","valledupar district","1942-08-22","-73.616667","9.816667","[""geolocate_georeference""]"
"6ebcef40-3413-41ec-81f8-d989953145b6","leopardus","pardalis","yucatan; chichen itza","mexico","","","1935-06-26","-88.584132","20.68144","[""geolocate_georeference""]"
"bd8c0a4d-4749-4a31-895b-e31b134f98f5","leopardus","pardalis","talitha cumi","venezuela","delta amacuro","","1950-08-11","-61.483009","9.242483","[""geolocate_georeference""]"
"8423168e-46ff-4567-a685-3e0c8463eb96","leopardus","pardalis","near globe, hit by vehicle on highway 60","united states","arizona","gila county","2010-04-22","-110.786498","33.394222","[""geolocate_georeference""]"
"139788bb-0723-4dfc-92f3-fd02fdf4d54f","leopardus","pardalis","rio seteganti, near","panama","darien","","1961-02-04","-78.092222","8.324444","[""geolocate_georeference""]"
"ec10f62b-ce65-44f7-8b49-6381f7fa0803","leopardus","pardalis","san calixto; rio tarra","colombia","norte de santander","","1943-07-31","-73.033333","8.75","[""geolocate_georeference""]"
"d11f448a-ed78-4338-bdab-95f1aad1158b","leopardus","pardalis","brownsville","united states","texas","","1891-10-29","-97.497484","25.901747","[""geolocate_georeference""]"
"cd82f077-ee2f-48e1-ae17-08964c532cde","leopardus","pardalis","chichen itza, yucatan peninsula","mexico","yucatan","","","-88.578081","20.680436","[""geolocate_georeference""]"
"972de8ab-6a1b-4e81-8cba-9a533be77b74","felis","pardalis","rio tapajos, tauary","brazil","","","1933-02-10","-55.116774","-3.10297","[""geolocate_georeference""]"
"13dfceea-d826-4ffb-93ff-afbc5cd0fb1a","leopardus","pardalis","sibube","panama","bocas del toro","","1963-01-18","-82.816667","9.6","[""geolocate_georeference""]"
"6ec6b6c5-01f0-496e-a2bd-6fb2e10ff575","leopardus","pardalis","reforma","mexico","oaxaca","","1904-04-16","-96.074299","17.948364","[""geolocate_georeference""]"
"963842c4-4be7-4c2e-8a16-6d6bc1eeb502","leopardus","pardalis","punta de pana","panama","bocas del toro","","1907-07-13","-82.622704","9.216637","[""geolocate_georeference""]"
"dcc0d927-939e-4f68-982b-07953b7d8733","leopardus","pardalis","rio changuinola, isla de mono","panama","bocas del toro","","1962-10-06","-82.45","9.466667","[""geolocate_georeference""]"
"41e3dd9f-8017-40b4-9d09-b7eedc9577f9","leopardus","pardalis","mount pirri","panama","darien","","1912-03-05","-77.596631","7.778326","[""geolocate_georeference""]"
"a02d74ba-701b-400b-bfdc-c357dfe9c8d9","leopardus","pardalis","olivia, opposite sibube panama","costa rica","limon","","1963-01-23","-82.783333","9.616667","[""geolocate_georeference""]"
"6c521a03-c53e-4240-8ef3-85762c1cabed","leopardus","pardalis","bay city, 18 mi e","united states","texas","","1907-09-03","-95.670625","28.982426","[""geolocate_georeference""]"
"bc2c19c7-f4ec-4c8e-8d72-2eee591ab29d","leopardus","pardalis","masatero","peru","huanuco","","1923-03-04","-75.188565","-9.581477","[""geolocate_georeference""]"
"d9c36568-6ef7-43c0-8212-d2be504beae8","leopardus","pardalis","camoa, rio mayo","mexico","sonora","","1899-01-22","-109.800062","26.735126","[""geolocate_georeference""]"
"5995993d-7c6f-4ac1-8eaa-82e18dff7434","leopardus","pardalis","raymondsville","united states","texas","","1935-04-22","-98.39644","33.878154","[""geolocate_georeference""]"
"3a7e865c-9a11-4694-a2eb-836c43ec1262","leopardus","pardalis","la esperanza","nicaragua","rio san juan","","1965-01-18","-86.668605","13.311901","[""geolocate_georeference""]"
"1711623c-52ff-4cf3-a63b-98515adbf18d","leopardus","pardalis","catemaco","mexico","veracruz","","1894-05-03","-95.113984","18.421308","[""geolocate_georeference""]"
"bb858448-45f1-4a70-a77c-9015fdfcb825","leopardus","pardalis","perez","mexico","veracruz","","1903-06-29","-99.85","20.7","[""geolocate_georeference""]"
"065dfdc1-93bd-4aa3-bd12-092533c88cbe","leopardus","pardalis","huilotepec","mexico","oaxaca","","1895-05-09","-95.150806","16.245267","[""geolocate_georeference""]"
"1a4c60ae-6a09-4ad9-b35c-7bd3edb4ce6f","felis","pardalis","tonala","mexico","chiapas/vera cruz","","","-93.654968","16.096056","[""geolocate_georeference""]"
"ae255d66-ba58-4e74-951e-67b285dfaaa0","leopardus","pardalis","king ranch, norias division","united states","texas","kenedy","","-97.776106","26.790059","[""geolocate_georeference""]"
"a251491f-6d54-411b-a9d0-a8955c9f7814","felis","pardalis","canal zone, atlantic side","panama","","","1700-01-01","-79.740799","9.166035","[""geolocate_georeference""]"
"a2d3fab4-58dd-4154-b0b6-6db94e872661","leopardus","pardalis","balfate","honduras","colon","balfate","","-86.416667","15.8","[""geolocate_georeference""]"
"6b12cf26-bc31-4a09-bbc5-c0096bd0dd5f","leopardus","pardalis","matamoras","mexico","tamaulipas","","","-90.646691","18.584143","[""geolocate_georeference""]"
"b7ac555b-fee9-4428-8afa-4fa27aa22a20","leopardus","pardalis","near rio joaquin","bolivia","s. central itenez","beni","1966-01-01","-66.333333","-10.7","[""geolocate_georeference""]"
"6bbf368b-d021-4cac-8a1c-384f8daf6605","leopardus","pardalis","san luis de caceres, sw","brazil","","","","-57.683333","-16.066667","[""geolocate_georeference""]"
"deb63b7d-6271-4dde-88df-eb80b7f04f18","leopardus","pardalis","upper ucayali river","peru","loreto","","","-73.4","-4.466667","[""geolocate_georeference""]"
"0b8972cb-3cdf-41e9-8e93-b6b7d67978a2","leopardus","pardalis","isthmus of darien","panama","","","","-77.5","8.5","[""geolocate_georeference""]"
"0add5754-4825-40d7-ad0a-dec32c2ec85f","felis","pardalis","trinidad (?)","trinidad and tobago","","","","-61.25","10.5","[""geolocate_georeference""]"
"d2bdd514-7683-4d78-9c33-cc5c6e5fe211","leopardus","pardalis","puerto maldonado","peru","tambopata province","","1980-06-26","-69.189128","-12.59331","[""geolocate_georeference""]"
"b8ec8fa7-6c79-4253-82f5-5754590d9b6c","leopardus","pardalis","saint-jean-du-maroni","guyane française","","","1990-05-18","-54.075104","5.39975","[""geolocate_georeference""]"
